0.000000000000000000e+00,3.934348287386196102e-02,3.966524321531321451e-02,4.429760973811928265e-02,2.807521908578653955e-02,3.881591045764527098e-02,4.260312928470937066e-02,2.923956070476233654e-02,4.225254221352148926e-02,3.448429990606981937e-02,3.119894916049854167e-02,4.450163487404958096e-02,3.720676285969996833e-02,3.257656439576880197e-02,4.135265194534538252e-02,4.388522850503864814e-02,2.632489703800163644e-02,3.348546261867289819e-02,2.710451299955189339e-02,4.214804058991455243e-02,4.652122337606320879e-02,4.120283173420945938e-02,4.282962923207341704e-02,4.136219672342553166e-02,4.100387407103436854e-02,3.702941562933913938e-02,3.384534535147271095e-02,5.813827704665178175e-02,2.013815725330750719e-02,4.517261061713449821e-02,3.286276164636484087e-02,3.250628629210684795e-02,3.939742844871564620e-02,4.614813978502273900e-02,2.513131622583356095e-02,4.323289698445634266e-02,4.362438005384981082e-02,4.481452215985047560e-02,2.272446529134672724e-02,4.021211970696802335e-02,4.773995703843660759e-02,3.243883506325608013e-02,4.146128273972266021e-02,3.081270502007441708e-02,3.097198900836947016e-02,4.492655479094390114e-02,4.065187388017345305e-02,3.772228416137022450e-02,4.231092539596342100e-02,4.750007411147390973e-02,4.481483940132992283e-02,3.563248237553592879e-02,3.609154710912469005e-02,4.227233255068092027e-02,4.604380583574009533e-02,4.785917546531488764e-02,4.743419315851105100e-02,4.573699048397946582e-02,3.885745668809978404e-02,4.383790711497432407e-02,4.002001525103569129e-02,5.506647116742721670e-02,2.711517676439659588e-02,5.974491609821741545e-02,3.288920477760257088e-02,2.756503160169812561e-02,3.700034532981533869e-02,4.851364851570585945e-02
3.934348287386195409e-02,0.000000000000000000e+00,4.656693025416174664e-02,2.398726974365775200e-02,3.115610622876089503e-02,3.282670499269009501e-02,4.623268405624414434e-02,3.580356122375728811e-02,4.067918829572433198e-02,2.758932893668696734e-02,3.175304649289735492e-02,2.554139091013338594e-02,4.197284919431592404e-02,4.676572554802113646e-02,3.409594003608325957e-02,4.756924369940641883e-02,3.218224129525852628e-02,3.709444717309442335e-02,3.842929909671976424e-02,2.549937522241386631e-02,4.195846293147685591e-02,2.605063976521423616e-02,3.558000854878043406e-02,3.574531720918103228e-02,3.718097277145455959e-02,2.960424650136790625e-02,3.845743836704385715e-02,2.634233579078459897e-02,3.623456673026547586e-02,2.627585187694358657e-02,2.988750817536274876e-02,3.404539801094581819e-02,3.509211095796211516e-02,2.243378565096626476e-02,3.755227204168581912e-02,1.981586454888479773e-02,4.711153824472261165e-02,2.507964641164374051e-02,2.416226318608297868e-02,3.342211644150987204e-02,4.645322035530846660e-02,3.956911730551460754e-02,4.488569883547097877e-02,2.858413124552626819e-02,3.946374486830915573e-02,2.590101732815907470e-02,4.185936893157280597e-02,4.903221732171328395e-02,3.357725403281952570e-02,4.867353031057744528e-02,2.911621437011247329e-02,4.354072265976924316e-02,3.331151055858557614e-02,2.609111593305810800e-02,4.330303303862833436e-02,2.851494441030737875e-02,3.550712994920026538e-02,3.614655794485725077e-02,3.754870206878203887e-02,3.548861249622180247e-02,4.278588908030683813e-02,2.718805015688191898e-02,3.730900971795689941e-02,2.480273647839387544e-02,3.296519607494555193e-02,3.113580866286847285e-02,3.623040848159991140e-02,1.935382499308938714e-02
3.966524321531322839e-02,4.656693025416174664e-02,0.000000000000000000e+00,4.390131002845568120e-02,2.592343661431147084e-02,3.038313879247174151e-02,8.257405955359564675e-03,1.916717678617299928e-02,2.397359441897734325e-02,4.067222032756755146e-02,2.006825482747989428e-02,3.780900565317396600e-02,2.801439102903138453e-02,1.762402347541800959e-02,2.485778953054729873e-02,3.933236020760707413e-02,2.676850763296746705e-02,1.747242484089508649e-02,2.731707228141310936e-02,3.586412999526684270e-02,4.583613351691143145e-02,3.133230686736330345e-02,4.525867499896082252e-02,2.247826395581671230e-02,3.383657501477566054e-02,1.449956414758686932e-02,1.261085867824139096e-02,4.114691516908323271e-02,4.070170175775143784e-02,3.845779433876515135e-02,3.072177289930006980e-02,2.766301690484556167e-02,3.563401144292695916e-02,5.205248929487692883e-02,4.544555553083131499e-02,4.964999541088124108e-02,1.636246281124244251e-02,4.334446424218354327e-02,2.056634139217663332e-02,3.215133420491652488e-02,1.633278293538032236e-02,2.255854111453162517e-02,2.736634898385957929e-02,3.949585867527383859e-02,2.771697546475242191e-02,3.945760296320066640e-02,3.002089975297657018e-02,2.547413737992237567e-02,2.589629366003281391e-02,4.327737192783497749e-02,5.051012815610882167e-02,2.307906085560353440e-02,4.694938518354738188e-02,3.561484126445795678e-02,4.364803750568888030e-02,4.384435910068293363e-02,5.342446100855243601e-02,2.836478501688674200e-02,3.616048390499060350e-02,3.181434914082596765e-02,2.493223869275270829e-02,4.364368191792520474e-02,4.110570293906061490e-02,5.693715310031736976e-02,2.860503442062890464e-02,2.430518619854069376e-02,3.202655133346199445e-02,5.529566655132134995e-02
4.429760973811927571e-02,2.398726974365774506e-02,4.390131002845567426e-02,0.000000000000000000e+00,3.229904323143038131e-02,3.570086097380659879e-02,5.143177427059292955e-02,4.417163500457431391e-02,4.941918001524139153e-02,3.812339995135693993e-02,3.479236032410857465e-02,6.090812460636115325e-03,4.218303036812132145e-02,4.971989873143454336e-02,3.758304403295390644e-02,4.025439982310404646e-02,3.082133898078714268e-02,3.137034838653514346e-02,3.245168777564433338e-02,1.782170646396322167e-02,3.680763205318086928e-02,3.398886357947486503e-02,2.713914112657332331e-02,4.945701779255783775e-02,3.640716968205703202e-02,3.813534996310725955e-02,4.599885059061641079e-02,2.094056981777233858e-02,3.762093270887686275e-02,3.281693957762032987e-02,3.206956089974178498e-02,3.410921882588850707e-02,2.935642771566090298e-02,2.814668910322504908e-02,4.100132013766232680e-02,2.632004163365746913e-02,4.157149143163139937e-02,6.077123831169581325e-03,2.434224945125398540e-02,3.437865001950860672e-02,4.887159267534401524e-02,4.702392349202225846e-02,4.852962823954211358e-02,3.923687982667285745e-02,3.422772874078344740e-02,6.574382731168077615e-03,4.049502102060716091e-02,4.898557002396189408e-02,3.382505188446650185e-02,3.931995857648005327e-02,3.140232902118390151e-02,3.452478225711294590e-02,3.401681483419151386e-02,2.209404089073464805e-02,3.640125233550438322e-02,3.246925260205700547e-02,2.606639480520297689e-02,4.535091798668091506e-02,3.164911010202205166e-02,3.872451702809696222e-02,4.442140320288192473e-02,2.061205943523059317e-02,3.951035727281652921e-02,2.928131741364421378e-02,3.411140256347260785e-02,2.895243729276296418e-02,3.138100311796383768e-02,2.641847579487593620e-02
2.807521908578654302e-02,3.115610622876089503e-02,2.592343661431146390e-02,3.229904323143038825e-02,0.000000000000000000e+00,3.160158682562577703e-02,2.713500327968576542e-02,2.823589720386840071e-02,2.704059886476825603e-02,3.009448823337679962e-02,2.503320512056103272e-02,3.240690719424171862e-02,2.957655409637021185e-02,2.733414088705871797e-02,4.143956915853300865e-02,4.040824889027756772e-02,2.731563375279129000e-02,2.309783445181873285e-02,2.418691476968133983e-02,3.138881530286728033e-02,3.369996922175379911e-02,3.595522402210413193e-02,3.312089936266703061e-02,2.597119420552644262e-02,2.454261724384355220e-02,2.785426120173120287e-02,3.036079437921630417e-02,3.180075253214242198e-02,3.043679509672356578e-02,2.792977864599346938e-02,2.895852879301701391e-02,2.977334103576613489e-02,3.362165114405959998e-02,2.769962304749782819e-02,2.958067598461654527e-02,3.052706900072519464e-02,2.550866168324104552e-02,3.211868059848654866e-02,5.378954258322412446e-02,3.225615552504812467e-02,2.578419830634063117e-02,2.928632247873553043e-02,3.411142564461124710e-02,2.885472343725799249e-02,4.168690917304875010e-02,3.268387075663686803e-02,2.952281330403347739e-02,2.817624661331573355e-02,3.832242130711575184e-02,3.906247575181651110e-02,2.717439280086247910e-02,2.356849731061550976e-02,2.654983985815531980e-02,2.972884084504007554e-02,3.496889505715676527e-02,3.663027466026851781e-02,3.340070835307942104e-02,2.696118028058749547e-02,2.507964061911508932e-02,2.722723699444852541e-02,2.865349716210796940e-02,3.155801104478406227e-02,3.024809186130922659e-02,2.884732478221833929e-02,2.825968067579420068e-02,3.898510607335868572e-02,3.583094570414768754e-02,2.994847819107830655e-02
3.881591045764525710e-02,3.282670499269009501e-02,3.038313879247173804e-02,3.570086097380660572e-02,3.160158682562578397e-02,0.000000000000000000e+00,3.045078834091108702e-02,1.792289034453129620e-02,3.528392134613215353e-02,2.336224202963278762e-02,3.023136163141974114e-02,2.552100029282401705e-02,3.322706405477459518e-02,3.460792675891306847e-02,2.617555912493615966e-02,3.888556655938572859e-02,3.029567516628504931e-02,2.635654240300300960e-02,2.866815094936031247e-02,3.670406314103683010e-02,4.058261023243521504e-02,3.573945452925902933e-02,3.246337165047116086e-02,3.504332085559232202e-02,3.407227165633364141e-02,3.432700128601785111e-02,3.666128867889903442e-02,2.288132168598941418e-02,3.385044297989310558e-02,3.291382596063974209e-02,2.969619140984505745e-02,3.155150359805287963e-02,3.503711202263104507e-02,3.365607445790805285e-02,3.746872994215294517e-02,3.385229662665600187e-02,3.334320888617961498e-02,3.586892327864667912e-02,2.778129832880196423e-02,9.239216746123104021e-03,3.215549941204358386e-02,2.242686069140602950e-02,3.695630721610580066e-02,2.589533205607836425e-02,3.285821531030957282e-02,2.739389354689149639e-02,3.309373422057639014e-02,3.643527795690708337e-02,2.711199903240738007e-02,3.954513887483908363e-02,3.025278251950713412e-02,2.988742846304147729e-02,3.120538609963626961e-02,3.899979733083004663e-02,4.042817238541140945e-02,3.770240192923347833e-02,3.216399055114516764e-02,3.498620362426216324e-02,3.337606705210383051e-02,3.700378893606032921e-02,3.650075985468893142e-02,2.347551497224947478e-02,3.492623593586749453e-02,3.257330981610902232e-02,3.130830583488815322e-02,2.861970782469764121e-02,3.699324685174328053e-02,3.333221798926381402e-02
4.260312928470937066e-02,4.623268405624415128e-02,8.257405955359564675e-03,5.143177427059293649e-02,2.713500327968576542e-02,3.045078834091108008e-02,0.000000000000000000e+00,1.877950177982217958e-02,1.537859939684805936e-02,4.719642005498480425e-02,2.325753655348792789e-02,4.239123337418663345e-02,2.403282034315467816e-02,1.293429030639185739e-02,2.128991850890333409e-02,3.844950802767654191e-02,3.410397198002353136e-02,2.159815420694165614e-02,3.226569314505969843e-02,4.185454325643693518e-02,4.721710375593406173e-02,2.742916108339953779e-02,4.824003543179273407e-02,1.213494846823099695e-02,2.794298463948307470e-02,2.346061750297469967e-02,1.564124788296375815e-02,4.504690859720796026e-02,3.704856353064641533e-02,4.197389211440229195e-02,3.100436402006368289e-02,2.732236808206875422e-02,3.479146448326511654e-02,5.214998687003999378e-02,4.958218173320089184e-02,4.658710645674964818e-02,1.866381715616565948e-02,5.211234267755740501e-02,2.050793360043183175e-02,3.323160019631518636e-02,8.594091178773331091e-03,2.407933802055500783e-02,1.856113316134253358e-02,4.609192321401265474e-02,2.683713434189323108e-02,4.473768662969875715e-02,2.287220473469419452e-02,1.963880062157581305e-02,2.169947907781085567e-02,4.153730967911351685e-02,5.157847792509388102e-02,2.552427815378264728e-02,4.530494515536812733e-02,4.074483318215487565e-02,4.650167947367778165e-02,3.604770791838824567e-02,5.378706204121518758e-02,1.755397645701329071e-02,2.860964444206276491e-02,3.539526524978395955e-02,2.048665410445609306e-02,5.304204701780385056e-02,3.599056349064636007e-02,5.835559756266305020e-02,2.886452832189408471e-02,2.268177283027733929e-02,3.245864848295151178e-02,5.536612312902882554e-02
2.923956070476234001e-02,3.580356122375728811e-02,1.916717678617299581e-02,4.417163500457431391e-02,2.823589720386840071e-02,1.792289034453129967e-02,1.877950177982218305e-02,0.000000000000000000e+00,3.503329304849383402e-02,3.294522442459115602e-02,2.289921225286183082e-02,3.933081500528314706e-02,3.316135999780765731e-02,2.164554540539956329e-02,2.867571712042005921e-02,3.827724089732214424e-02,2.178036505178046131e-02,2.197714846190067239e-02,2.152340699733510873e-02,4.084911055545457220e-02,3.913877187920694611e-02,3.368965144043834653e-02,3.134853802324240324e-02,3.773835782442457737e-02,3.417574313104499578e-02,2.686186979866512364e-02,2.728684525926274723e-02,2.936070137962005708e-02,3.219864541175996436e-02,2.156681080870642350e-02,2.759357150369105491e-02,3.252933345880074101e-02,3.568151093988267131e-02,3.501494469406726817e-02,3.648374411414765511e-02,3.627259884508122340e-02,2.411272759285822825e-02,4.381061717424310914e-02,2.572827406333562036e-02,2.433219537774562735e-02,2.620640572217359382e-02,1.478292914338948799e-02,3.721931451527093343e-02,3.382133783072836797e-02,3.087437036168720270e-02,3.959343250124431474e-02,3.403135193080136095e-02,3.064716118833971797e-02,2.983703829525554546e-02,3.961685634700271019e-02,2.846604098201252139e-02,2.452628618905037042e-02,2.833733215438775585e-02,3.922065390202515711e-02,3.829037171089855890e-02,3.941774564072295789e-02,3.558133593363296820e-02,4.052998287626104201e-02,3.379449293034387375e-02,3.369276378440539538e-02,3.256379944198135867e-02,3.172551541293257282e-02,3.482087605487423770e-02,3.282910618284357041e-02,2.883115060163209814e-02,3.022904068154281046e-02,3.341030688133610205e-02,3.639591321239171728e-02
4.225254221352148926e-02,4.067918829572433198e-02,2.397359441897734325e-02,4.941918001524139153e-02,2.704059886476825603e-02,3.528392134613214659e-02,1.537859939684806457e-02,3.503329304849383402e-02,0.000000000000000000e+00,3.991364129792032700e-02,2.500679454022072118e-02,4.551457493448834990e-02,2.437320339096951324e-02,2.278332989379552864e-02,2.051459536869563310e-02,3.995689236627116003e-02,4.766238908215995884e-02,2.897987004948338399e-02,4.158695028290014528e-02,4.254749274937951603e-02,4.701305161954459633e-02,2.261579351786376438e-02,5.753529729767081768e-02,5.845423397449288523e-03,1.945536184273164229e-02,3.565036880099340527e-02,1.782026797394748591e-02,5.494054977495085174e-02,3.672079145033717990e-02,6.049467959814934515e-02,3.494448609554995366e-02,2.732595822319428339e-02,3.470843389916520444e-02,5.392719835696632713e-02,4.800057712723496822e-02,4.073259564598485927e-02,3.415903445520884069e-02,4.986382699347707143e-02,1.999106274532197469e-02,3.368729410022725662e-02,2.012944379889633137e-02,3.702110912752677729e-02,6.060969769373194746e-03,3.884843305684401032e-02,2.766527738250801685e-02,4.753694906379989094e-02,2.252467286594009646e-02,2.653466405917614263e-02,2.247237664865024687e-02,4.168851803081641966e-02,6.199751886316879484e-02,3.064864838364739219e-02,5.301984332739167333e-02,4.151114815082419807e-02,4.756440035948921591e-02,3.242987284053023417e-02,5.985051810522618032e-02,1.172014222305574338e-02,2.018998336060354171e-02,4.315394939953082210e-02,2.200697602255919511e-02,5.581498119619584392e-02,3.265171045230845503e-02,6.901122085676286710e-02,3.149538690591272699e-02,2.275254855772755949e-02,3.579921998129897975e-02,5.544522991843758158e-02
3.448429990606981244e-02,2.758932893668696734e-02,4.067222032756754452e-02,3.812339995135695381e-02,3.009448823337679962e-02,2.336224202963278762e-02,4.719642005498479037e-02,3.294522442459115602e-02,3.991364129792032700e-02,0.000000000000000000e+00,2.758562443600044364e-02,3.356177721626175947e-02,3.314214719272198795e-02,3.647461639440305325e-02,3.481704778880048701e-02,3.694546648517481324e-02,3.103846517137042252e-02,2.646019648089152979e-02,2.790258773628116404e-02,3.613289298255072113e-02,4.012222870799082852e-02,3.182471288832500883e-02,3.612464270003491046e-02,4.533688436677026784e-02,2.792100405565778667e-02,3.484639899259753953e-02,3.706366523831335080e-02,2.999093409895811982e-02,3.468955339773701491e-02,3.405077635560661148e-02,2.721343631451045991e-02,3.058207872481216033e-02,2.934917178859232367e-02,3.209467095019844646e-02,3.216092980291700848e-02,2.598334941496652922e-02,3.752343521854794445e-02,3.826524474322879482e-02,2.110322524503431899e-02,2.632674812351085136e-02,4.279631439901541989e-02,3.296312683579825237e-02,3.955609995871284951e-02,6.805782897185057821e-03,2.834206031300745207e-02,3.422461802127566705e-02,3.140516944947494005e-02,3.526878792538921947e-02,3.362848685859536751e-02,3.729799488278556091e-02,2.945865623338194544e-02,2.852690651117715040e-02,2.773737686710709555e-02,3.484333069237358776e-02,3.995072319302197389e-02,2.948903962264431272e-02,3.667110057220327596e-02,4.193838782827134792e-02,2.586481530441420498e-02,3.308201200542949111e-02,3.559333317735266511e-02,2.806125644675120517e-02,3.425267268614950317e-02,3.096109137823569238e-02,2.839803427851895004e-02,2.325597487979449984e-02,3.003437964233145879e-02,3.139710712215605659e-02
