0.000000000000000000e+00,3.348564247188108578e-02,3.298065354010782518e-02,3.190853109197593768e-02,2.886988831202194281e-02,3.806775952924956741e-02,2.921105950422121095e-02,2.816547863699197379e-02,2.815459424330351082e-02,2.740297462579334084e-02,2.442925939241745795e-02,3.544065405287935566e-02,3.506538258137389952e-02,2.658170007498441775e-02,2.932405648845371610e-02,2.964167434823599540e-02,2.368144431923294851e-02,2.622196651004833623e-02,2.862006178856582941e-02,2.177619425833182340e-02,2.586703718310875977e-02,2.863133822371168730e-02,2.093171799773885233e-02,2.856213117426268516e-02,2.642367798444066398e-02,2.233239223932417111e-02,2.550364072503206320e-02,2.594988049637450209e-02,1.989381589301921979e-02,2.298304156744515603e-02,2.834753788216456613e-02,2.883578177495939657e-02,2.306914176090889279e-02,3.485820804669680084e-02,3.316892528553433417e-02,3.606991459025820496e-02,3.743345290752121690e-02,3.195611255407022899e-02,3.079465304965645772e-02,2.479372132864256575e-02,2.709988030070636933e-02,3.357675677428874350e-02,3.338586885318770708e-02,3.418181927512526502e-02,2.970621819003564992e-02,4.028651678103527950e-02,3.036998302108814135e-02,2.979070287102621173e-02,2.937301401465595291e-02,2.993457871138824680e-02,2.367573167072569915e-02,3.783444111585805569e-02,3.308883062253333701e-02,2.703332389476660949e-02,2.970841138669232454e-02,3.019083061578165667e-02,2.508932649491125988e-02,2.817582501977632797e-02,2.875344389239285758e-02,2.234855650147515860e-02,2.929285992878430042e-02,3.144392849091917630e-02,2.349074741018337270e-02,2.700606447557372600e-02,2.585155031315521101e-02,2.183653466350272271e-02,2.521319661303171589e-02,2.292256986012419784e-02,1.634770871715416143e-02,2.376058239762348159e-02,3.126523307443086069e-02,2.546742962585271663e-02,2.426011696910673060e-02,3.955239535808974249e-02,3.443166734319752509e-02,3.463298573840499495e-02,3.975374436871586398e-02,3.427851209874045735e-02,3.481015786146435947e-02,2.944808459491725372e-02
3.348564247188108578e-02,0.000000000000000000e+00,1.283905708386021485e-02,4.409995670654404294e-03,2.126999020694868292e-02,3.615201527579302992e-02,4.606465421387953563e-02,4.188573472636517719e-02,4.798642286377622496e-02,4.460547772457620214e-02,2.857525412097716017e-02,4.390502670757768372e-02,3.354302747283519764e-02,6.136482821655355607e-02,3.636418355722298434e-02,3.578719122195844066e-02,3.032327687623214904e-02,3.720846102176666309e-02,3.279869293058571000e-02,4.494422205437416384e-02,4.133015929269162614e-02,2.646637769653165106e-02,4.150959690478282782e-02,3.683336682919103461e-02,3.572965031858606200e-02,4.922222132083740181e-02,4.368156255598856091e-02,3.013822265792739583e-02,2.050782780343310061e-02,3.277421410985149886e-02,3.858136054828723016e-02,3.576306830900095185e-02,4.062217385536169567e-02,4.887837649569994752e-02,2.433359307105896138e-02,1.533473283047186511e-02,4.035986234604657663e-02,4.163293848669862018e-02,4.125623102051113877e-02,4.047269947405431056e-02,4.067005783789769818e-02,7.105210466860132842e-03,1.836876143124822197e-02,9.415240044208078238e-03,3.227109291147771397e-02,3.838715171520549335e-02,4.236432699452655909e-02,4.576348902560488374e-02,5.222530278396417258e-02,4.992494715568440711e-02,2.482836333704617135e-02,3.499205347381795228e-02,3.054141832031115680e-02,6.040491460424154274e-02,3.611261464845573477e-02,3.410917218577750459e-02,3.659418505442543768e-02,4.234387278790587711e-02,3.284101138474131154e-02,4.075665985635786026e-02,4.297426663546811271e-02,2.680862063193943309e-02,3.995029976363804330e-02,3.788436752533715091e-02,3.415376771908742309e-02,4.920191039612600847e-02,5.163380677521654805e-02,2.596600548641244191e-02,1.690865959168098842e-02,3.416520050569121780e-02,3.941010320179198084e-02,3.392592509829877451e-02,4.585734209486278662e-02,4.701287412669857141e-02,2.611699438203402696e-02,1.496310047806786829e-02,4.793177221474304028e-02,5.169626096538955384e-02,4.880911474757554380e-02,4.795150596460438785e-02
3.298065354010782518e-02,1.283905708386021659e-02,0.000000000000000000e+00,1.037463353622381131e-02,2.106040487570592923e-02,2.472386547271938906e-02,3.195825357937186195e-02,4.960160173343645257e-02,5.187310816056425050e-02,4.949877711358648819e-02,2.994005596951585316e-02,3.420092926382713172e-02,2.375047871149805340e-02,5.296932659156269874e-02,3.773086160510589343e-02,3.731373403763326574e-02,2.980405471662930794e-02,4.963788601075510426e-02,4.374413473748570841e-02,5.348552882625695615e-02,3.713053261364699514e-02,2.954509578636843603e-02,4.156712574066608740e-02,3.836557374821168015e-02,3.690684456082134191e-02,4.986648832794547681e-02,4.425974516739211023e-02,3.037750693349738559e-02,2.024127538958176570e-02,3.337568172471138545e-02,3.350861408753073173e-02,4.120851963950681457e-02,4.690614417848879697e-02,3.331839945217869581e-02,2.641513684164025974e-02,1.519623236362870229e-02,3.405650175665125845e-02,4.035954061538660209e-02,3.796546802324946707e-02,4.082696753299020626e-02,3.602898749272844675e-02,2.336274984522085027e-02,7.976785440018141840e-03,1.880004215073316845e-02,2.544062597160144309e-02,2.275665505968190935e-02,3.294098855378023438e-02,4.963840727789588236e-02,5.489745234721312567e-02,5.354233465513429102e-02,2.526967251638968445e-02,2.336000032925621486e-02,2.299997762092736639e-02,5.285555903284955281e-02,3.764087139263598558e-02,3.770107691269077715e-02,3.505982372890655008e-02,5.072064877737539335e-02,3.955900791953213813e-02,4.523018890820447446e-02,3.643846987293461459e-02,2.694718301644837000e-02,4.474477103919506649e-02,4.013637229983532673e-02,4.006900825667833455e-02,4.495772092797918618e-02,4.477554326049603545e-02,2.699414637490327173e-02,1.733995537658220357e-02,3.578563007964586512e-02,3.404644814953824289e-02,4.219102453095179006e-02,5.199180854998661921e-02,2.945680239890755350e-02,2.700699106494613630e-02,1.472330112026073480e-02,3.736499709281845827e-02,4.476727535105512468e-02,4.163339331590226039e-02,4.728498788593784447e-02
3.190853109197593074e-02,4.409995670654404294e-03,1.037463353622380784e-02,0.000000000000000000e+00,1.396906717249357839e-02,2.419954345365883316e-02,3.972061628821424439e-02,4.363385245528716289e-02,4.670122129880951989e-02,4.400397880457011107e-02,2.837341662701295050e-02,4.213767524007420301e-02,3.214777545695986921e-02,5.773389134027942515e-02,3.535262732073734399e-02,3.328079786474478358e-02,3.028536360254976620e-02,4.047194788703378787e-02,3.408906984574953253e-02,4.618493791147323252e-02,3.863639595965958490e-02,2.781136912747829773e-02,4.044433543035259870e-02,3.633833893567065682e-02,3.596805457619024066e-02,4.832755602241475823e-02,4.437079964131046550e-02,3.108385578088291093e-02,2.166311386091940294e-02,3.361891483014479293e-02,3.544424882734936028e-02,3.731590477686574231e-02,4.191540532986739315e-02,4.319720443615946565e-02,2.676208014281431999e-02,1.645228390490588444e-02,3.554199267798895806e-02,3.878016999780912327e-02,3.926656892350683520e-02,3.827810506747966746e-02,3.956642897177634066e-02,1.094414700129844702e-02,1.494656959326143113e-02,5.596665878391470471e-03,2.202757990590058224e-02,2.880574342757798861e-02,3.695778284791623874e-02,4.847259138932022426e-02,5.288134975179669545e-02,5.111080072004633296e-02,2.604673145932353759e-02,3.291488211844231793e-02,2.957047662152315765e-02,5.775649015617111137e-02,3.430897560504675425e-02,3.159212808928484051e-02,3.680206935434645471e-02,4.451950061824786614e-02,3.411910905290528595e-02,4.299234985123732283e-02,4.252945693307955827e-02,2.832757880498993491e-02,3.992551443223086444e-02,3.517413911755113559e-02,3.430351251907035742e-02,4.904878797605962543e-02,5.023132076550033964e-02,2.802603599291479675e-02,1.738592385463078038e-02,3.449945591776815146e-02,3.715849292640425322e-02,3.625915903703953724e-02,4.785012614320703628e-02,4.273205230784419412e-02,2.772543630314178512e-02,1.612573182800631361e-02,4.441816111209331147e-02,4.830352416032443474e-02,4.770111808940605269e-02,4.684463945043595978e-02
2.886988831202193587e-02,2.126999020694868986e-02,2.106040487570593617e-02,1.396906717249358186e-02,0.000000000000000000e+00,3.037083595956127993e-02,3.348597109257378523e-02,3.908740143209345208e-02,4.136173081202103308e-02,4.073362221659174859e-02,2.813586280865039771e-02,3.582007310753015233e-02,3.053562976977054408e-02,5.259963205853037532e-02,3.800993219586895622e-02,3.719259300272168695e-02,2.742583384387568476e-02,4.097950701138539792e-02,3.944321396509291311e-02,4.474329826396053478e-02,3.155544002533904047e-02,2.560726380736643923e-02,3.558570903949095920e-02,3.439627528248907773e-02,3.784879856015412741e-02,4.440125222936713162e-02,3.851119871381241538e-02,2.617846349553051497e-02,2.020650209613340798e-02,3.045473343955949069e-02,3.567753840307735791e-02,4.079883215661604667e-02,3.934214659630608929e-02,3.384411755683412737e-02,2.821788620839811579e-02,2.533592831203095030e-02,3.464403520752010884e-02,3.540397253835529667e-02,3.237719628547658379e-02,3.371279145126560711e-02,3.279824951409117395e-02,2.749630945501241319e-02,2.541936911213449682e-02,1.804787429546300323e-02,1.221963970212066805e-02,2.796479344459907104e-02,3.565020067627404365e-02,4.104256398870913952e-02,4.465252718270781157e-02,4.639962230589642078e-02,2.442802781770803122e-02,3.088808359670715264e-02,2.586950537067891909e-02,5.212085298395850025e-02,3.788245359738192514e-02,3.612580271075732652e-02,3.319192301591433747e-02,4.295503225402889924e-02,3.637849975300978811e-02,3.904979856657129350e-02,3.502651281705666808e-02,2.449292943927819724e-02,3.889164206678838442e-02,3.844734097302349857e-02,3.221877245192379668e-02,4.204469550557866919e-02,4.036543828880068824e-02,2.377767049600981036e-02,1.643698474227708872e-02,3.227106363382539062e-02,3.746222259876882260e-02,3.833794970231607646e-02,4.311767895842710113e-02,3.222155284198859049e-02,2.890721029019891961e-02,2.399831747587261727e-02,3.550819880523927580e-02,3.801158938068947835e-02,3.623648185042725733e-02,3.989382517363382341e-02
3.806775952924956741e-02,3.615201527579303686e-02,2.472386547271939253e-02,2.419954345365883316e-02,3.037083595956127993e-02,0.000000000000000000e+00,1.832545632848102402e-02,3.577518639379079213e-02,4.433378665349613917e-02,3.965860938057361867e-02,2.891667117252688657e-02,3.088093949337374078e-02,3.214136621573809166e-02,3.517652409920300760e-02,3.019162077382055859e-02,2.883708073968418648e-02,2.810722089107811975e-02,4.471856076700597704e-02,3.425806786002113385e-02,5.811145386475563557e-02,4.038818300672697426e-02,3.386414350568509035e-02,4.389347326956785644e-02,3.537060471255884520e-02,3.319148433497117606e-02,5.118116324354152896e-02,5.195228027941845711e-02,3.499566880911133410e-02,2.034932200732359961e-02,2.871961612382090828e-02,1.968546073795405388e-02,3.840490475711878793e-02,3.819668426149019219e-02,1.720837217818889028e-02,4.051299985380871216e-02,3.302190202886474968e-02,1.206891804136983604e-02,1.901619059549509647e-02,2.152547348484844941e-02,3.447436091309138279e-02,4.082243105802604161e-02,3.537829917446375094e-02,2.840673073971424975e-02,3.466552928433776215e-02,2.874286090897140017e-02,1.208942672576374285e-02,2.206103869143002591e-02,5.024079378662921896e-02,5.683467630131601445e-02,5.398146931311467722e-02,2.695635795553103300e-02,2.972372985736010387e-02,3.290270423407918449e-02,3.901879200755948435e-02,2.897561028205431627e-02,2.986660740129089275e-02,3.348950086707111473e-02,4.898720938494881272e-02,3.892629656560116225e-02,5.485646285756479168e-02,4.578777305290442079e-02,2.973895118427635070e-02,5.035312031323158077e-02,3.631038062595878801e-02,3.570017450883477411e-02,5.213523741938811545e-02,5.299504200910314794e-02,3.311004960564895711e-02,1.747512557351877174e-02,3.084477538739090197e-02,2.545153560684536992e-02,4.563333472188469547e-02,4.528330525121448957e-02,2.562890251027617750e-02,4.015597610478942314e-02,3.102970920241179820e-02,2.593063988703670636e-02,2.908577763888926457e-02,3.163299060671962565e-02,4.285738686431714989e-02
2.921105950422121789e-02,4.606465421387953563e-02,3.195825357937185501e-02,3.972061628821424439e-02,3.348597109257378523e-02,1.832545632848102402e-02,0.000000000000000000e+00,4.054764690665346033e-02,3.809690535707985909e-02,4.126016218210416114e-02,3.034730197289289139e-02,2.849648725014777145e-02,2.995277782674617834e-02,3.070425058398448467e-02,3.262775998898881369e-02,2.572215650219692590e-02,3.127771515377861244e-02,5.445947629937102075e-02,5.180616207086251312e-02,4.640909841280570908e-02,3.201431661105108573e-02,2.624486209283290877e-02,3.489767653290704735e-02,3.187210410581556991e-02,3.204185573610225657e-02,3.463127431765635617e-02,4.258566064420221675e-02,2.406061595703551728e-02,1.858529727510828747e-02,2.533541311535921284e-02,1.871314699674285834e-02,4.956391770451724216e-02,3.735387594077496654e-02,1.821761890010233434e-02,3.521940516089807488e-02,3.806411130885528626e-02,3.297473106383969760e-02,3.682362339279975083e-02,2.731349519404259810e-02,3.388766441650548078e-02,2.362232666465697781e-02,4.506560841615513818e-02,3.693652993255306521e-02,4.301132169895026391e-02,3.325271489526066687e-02,1.804791695578879598e-02,4.445170485514369184e-03,3.746250300206323269e-02,3.775766138991685367e-02,4.327642516404828915e-02,2.336973604748755762e-02,2.929472264694004194e-02,2.970693456351319525e-02,3.388289417365258210e-02,3.205768959432741400e-02,2.874032234086406137e-02,3.758118430556668665e-02,4.692144414372877159e-02,4.600618596517846992e-02,3.809205686846136446e-02,3.087895144289531935e-02,2.086655080744359222e-02,4.064454359374029824e-02,3.187023506094363579e-02,2.902537414780399089e-02,2.968075683722827887e-02,3.430687633222164606e-02,2.131833033408634531e-02,1.541394202231662763e-02,2.711225303801517716e-02,2.197565661623564898e-02,5.041208751568869439e-02,3.424301563819466543e-02,1.748885141233547449e-02,3.580681739207731279e-02,3.986256221972196007e-02,2.981789136072028959e-02,3.293817352707423263e-02,2.387020691582261711e-02,3.571738803946508667e-02
2.816547863699197379e-02,4.188573472636517719e-02,4.960160173343645257e-02,4.363385245528716289e-02,3.908740143209344514e-02,3.577518639379079213e-02,4.054764690665346033e-02,0.000000000000000000e+00,7.599080903489249805e-03,1.169755040711439875e-02,2.643631212322873278e-02,4.939430907074789795e-02,5.168682465411744698e-02,3.576074857423106046e-02,4.441092905088841331e-02,4.765229110619070840e-02,2.966794801501399306e-02,1.205074424702927242e-02,3.145216404205997129e-02,1.739591509887025017e-02,3.205976446104134847e-02,2.638624390388859264e-02,2.193876029494639876e-02,2.454848139695293974e-02,2.375401599299646963e-02,1.936475572971180573e-02,2.544992903130420536e-02,2.360624311005983869e-02,1.730034477066082210e-02,2.757695570156837306e-02,3.568688250103068532e-02,2.298910196182038859e-02,1.199456439393238420e-02,3.453332279932873339e-02,4.189058135651835268e-02,4.632709055711242696e-02,3.998838608729892580e-02,2.367865251836395735e-02,3.003793221571390490e-02,1.484911319000960066e-02,3.146280860423242981e-02,3.805971886479651151e-02,4.290724363114280931e-02,4.460960058033025533e-02,4.366109796847603836e-02,6.432338709909231345e-02,4.659046132753393715e-02,1.525056007210350527e-02,1.980585591732742304e-02,2.405846572754854334e-02,2.441168209067604358e-02,6.330209918171325612e-02,4.585510406453399690e-02,3.731698095646820978e-02,4.186588108931830338e-02,4.550917251673698705e-02,2.360001260472027740e-02,2.235314508784291485e-02,4.383067531378533055e-02,2.367019480785290814e-02,4.281640565477755345e-02,2.857996497795890767e-02,2.474052842837019470e-02,2.818240380768296041e-02,2.728658982144966869e-02,2.900641191873152419e-02,3.933169627694890064e-02,2.212169549875937086e-02,1.437838376994103433e-02,2.547693427245069364e-02,4.083868486428985506e-02,2.353726241023061314e-02,1.954902702867168662e-02,6.163379594190070837e-02,4.174975184212419838e-02,4.368526723890704677e-02,6.227975519009112254e-02,5.120768418481992656e-02,5.230258907612279906e-02,2.618201956162472324e-02
2.815459424330351082e-02,4.798642286377623190e-02,5.187310816056425050e-02,4.670122129880951989e-02,4.136173081202104002e-02,4.433378665349613917e-02,3.809690535707986603e-02,7.599080903489251540e-03,0.000000000000000000e+00,1.097477006923512112e-02,2.771315095421731864e-02,4.584230362884208348e-02,5.018361381358989876e-02,3.630224740864373967e-02,4.320820884190072070e-02,4.599530720805942302e-02,2.924594491238230801e-02,1.918865147688534126e-02,3.037931650401920480e-02,2.171313578015357168e-02,2.533373964632515407e-02,2.773977357476035965e-02,2.218726548602869414e-02,2.691768403282108341e-02,2.693247040686744254e-02,1.668799005381419939e-02,1.821518193328774612e-02,2.455578676139886715e-02,1.921068180033580486e-02,2.912519339535825369e-02,3.570496137249152407e-02,2.573788128472314155e-02,1.891846348877360140e-02,3.124710692816941651e-02,4.501405311739070658e-02,4.971877886545786329e-02,4.090402811065681904e-02,2.565651220172745703e-02,3.736406501496448290e-02,1.833898231754601052e-02,3.006498541985234974e-02,4.475633872638364735e-02,4.782268658240786119e-02,4.883566314163248490e-02,4.264754899692566048e-02,6.519704312049705297e-02,4.837242978669639704e-02,2.042850883692901715e-02,1.524600605059687683e-02,2.504183836585054806e-02,2.523420170691138831e-02,6.101953957286527369e-02,4.415054789525456325e-02,3.602501800175828689e-02,4.047895436654092016e-02,4.437029709669052663e-02,2.648690615966138584e-02,2.638946912021017041e-02,4.007547573198746993e-02,2.613380378912344773e-02,3.587704477528122493e-02,3.094719034785863368e-02,2.744781163794225709e-02,2.942431683340329673e-02,2.869179088658132051e-02,2.548953044359798456e-02,2.871249613607064835e-02,2.248615475426445770e-02,1.478971791113707461e-02,2.816730938726154723e-02,4.199578791673914263e-02,2.485143808285492778e-02,2.546708902215167464e-02,6.104567461050913746e-02,4.564482400736270123e-02,4.803905204355862074e-02,5.933648948042391513e-02,4.958563581842403978e-02,5.580843969683003947e-02,2.926778983400133566e-02
2.740297462579335125e-02,4.460547772457620214e-02,4.949877711358650206e-02,4.400397880457010413e-02,4.073362221659174165e-02,3.965860938057361174e-02,4.126016218210416114e-02,1.169755040711439528e-02,1.097477006923512459e-02,0.000000000000000000e+00,2.461742791972112293e-02,4.026460315297990950e-02,4.796134335885551825e-02,4.083037699692197708e-02,4.540576060798110630e-02,4.707460980733972622e-02,3.142521696575625856e-02,2.178160442613693432e-02,3.090496816759237889e-02,2.301143784930485131e-02,2.840130529639957671e-02,2.760775493279646331e-02,2.267788019377843176e-02,2.558133061650109952e-02,2.784267191636553146e-02,2.048150692801051220e-02,2.005404805053795370e-02,2.381308220606515730e-02,1.909838059991645492e-02,3.017215350216290864e-02,4.054211349879792425e-02,3.024674942413171919e-02,2.186837995068231441e-02,3.490032965969117745e-02,4.112050234458643899e-02,4.537434650470861114e-02,3.608910419980543988e-02,2.631417261900597521e-02,3.393486632170492068e-02,1.843627587999653941e-02,2.854613822670040366e-02,4.167507797723477014e-02,4.437266771962453810e-02,4.451330857890862386e-02,4.336294729460933584e-02,5.606913181817074071e-02,4.753797564830870154e-02,2.187455627077253620e-02,2.223737769499533473e-02,1.780349762385763021e-02,2.801636812684045116e-02,5.659994004508803883e-02,4.162161716503454123e-02,4.002873735632263980e-02,4.268202694115755952e-02,4.502297645849481778e-02,3.044271583453053362e-02,2.590521940612152546e-02,3.705317751156524814e-02,2.506392645998400601e-02,3.492175758242743039e-02,2.897975629077198523e-02,2.767701620086030281e-02,2.989043371550273789e-02,2.974118308833863938e-02,2.648944294294160520e-02,2.840612941781150980e-02,2.183718960334557133e-02,1.468785553914051141e-02,2.874393553495462397e-02,4.261646337472448781e-02,2.811236309440174469e-02,2.493988995188381463e-02,5.568506879091757178e-02,3.975250584541193538e-02,4.421611009210518056e-02,5.273062331331111047e-02,4.803123416587568029e-02,5.153794212402386388e-02,2.671155543680061792e-02
