0.000000000000000000e+00,4.321413331246502787e-02,3.436056688481286397e-02,2.257690891184455442e-02,2.760941424265965505e-02,3.643160458773565119e-02,1.559406271259929783e-02,1.444803538657785796e-02,5.701534555510717750e-02,4.407631904523159200e-02,3.469329961133823387e-02,2.390587963366987839e-02,2.684920839438214787e-02,3.716448552390119037e-02,2.604488068336047873e-02,2.691221465114679995e-02,5.505029764717263990e-02,4.893414845035689437e-02,4.880670147408487647e-02,3.336880175371793184e-02,3.426701950787630624e-02,4.206309908967674482e-02,2.930118090277082990e-02,2.735177327178634626e-02,3.017687463693623923e-02,3.175119551434676252e-02,3.040959907888718047e-02,2.969661142419175240e-02,7.644921810606971138e-03,1.924160626042132477e-02,3.409893173802510530e-02,3.333361798144403310e-02,4.325674063224127508e-02,4.659055764123972571e-02,2.787068744938610981e-02,3.489141879870630986e-02,2.843815310714744790e-02,3.926688437067621384e-02,4.097592267771427155e-02,3.645374476490644694e-02,2.708069198027193356e-02,6.589341637213015287e-03,5.426958088356167997e-02,4.178096100873882751e-02,3.190855848482922891e-02,3.668796085830913767e-02,4.554888337291583544e-02,1.869847253324568789e-02,1.866361604651886955e-02,2.770246034583193420e-02,6.020206975515118852e-02,5.025194994343389759e-02,3.141123053273630478e-02,2.870769872038510945e-02,3.574097614413308810e-02,5.026150338758947345e-02,2.558413978620195997e-02,6.327367824888514847e-02,5.336355314998236093e-02,4.642979405996760373e-02,3.048479792510913611e-02,3.283839619248547087e-02,4.054968686790014903e-02,3.190827753256472721e-02,2.798353739428129788e-02,2.966388796002058029e-02,3.307792908839830848e-02,3.527858373148431287e-02,3.106299868213523857e-02,1.265117346859144162e-02,2.086476674435955650e-02,3.657493499248460483e-02,3.101743209797994116e-02,4.509513112023023212e-02,4.727652756223606201e-02,3.275513475833130572e-02,3.388008059620331580e-02,3.098702620244927000e-02,4.393135975271241639e-02,4.984567371635503091e-02,4.197153147856458322e-02,3.076552025888259004e-02
4.321413331246502093e-02,0.000000000000000000e+00,1.481253247527088840e-02,3.692212586591913509e-02,2.979924357337751170e-02,2.291292817126848111e-02,5.922270359204018925e-02,3.017694602049036598e-02,1.073937433069831367e-02,2.521104153549615437e-02,2.622176503556194332e-02,2.307333676153308991e-02,2.603823417903378470e-02,2.419710627540084050e-02,2.634947361547055819e-02,5.292234638673559699e-02,2.198605269448562771e-02,2.125956014658104617e-02,2.139266223750569199e-02,2.599537180940302006e-02,2.742628578123513378e-02,3.715835082698279446e-02,4.583707386449651505e-02,4.256007406475689064e-02,4.552122045512971976e-02,3.695189960180492866e-02,3.381806648657802866e-02,3.320542588162625486e-02,4.652977506223348464e-02,4.136626955041257381e-02,2.309694238864045887e-02,4.607452502349652229e-02,1.718527577946881921e-02,1.721593724875017384e-02,3.537239535833318349e-02,3.711737763973412679e-02,3.988835526121527197e-02,3.116114439961843730e-02,1.860799332096314471e-02,3.015883128407228012e-02,2.830696755301807810e-02,5.228202476824356931e-02,1.745613996594973932e-02,3.862895356871825364e-02,6.077516555184141189e-02,5.269134188579902012e-02,3.172569028616288589e-02,5.835575791081788755e-02,5.220508170494533862e-02,2.706507139611486271e-02,1.998806988264675844e-02,2.691115078296605831e-02,2.855947679209709655e-02,2.590274274736981477e-02,3.260391823596715810e-02,2.830486068652317624e-02,6.009205184446184816e-02,2.437688512571050195e-02,3.656238576159158427e-02,2.493810026396167320e-02,2.360302993149379636e-02,2.569554165970347817e-02,4.093831124955054496e-02,4.698705089093384302e-02,3.973999191928646174e-02,4.482703389214386103e-02,3.548626562145053981e-02,3.327427845924592342e-02,3.372901970577056596e-02,4.225458922457319549e-02,4.378951113203644052e-02,4.117032605013552088e-02,6.054195930874276682e-02,2.087717057201946003e-02,2.775154998405519532e-02,3.871902849468239483e-02,3.308540536979324986e-02,4.265398066982897113e-02,3.252963999040934390e-02,2.569833174901680825e-02,2.708830527054940235e-02,2.998020019012888684e-02
3.436056688481287785e-02,1.481253247527088840e-02,0.000000000000000000e+00,2.163169101430249472e-02,1.739689050161932413e-02,2.422674040139464330e-02,4.603800020617994371e-02,2.839521038813939274e-02,3.030614226557873728e-02,3.590241255588561692e-02,2.829311180419969568e-02,2.122540257478500170e-02,2.475787005050130926e-02,2.679348209405020553e-02,2.118929192960042340e-02,3.575195409781090766e-02,3.544716098453045555e-02,2.356211733593562702e-02,3.294402285353097148e-02,2.396765535395414815e-02,2.661515170012444809e-02,3.329086347110138400e-02,3.946454524273518977e-02,3.750796822234699068e-02,4.107239620299855259e-02,3.442936453480560655e-02,3.331203821302133883e-02,3.204692878602318634e-02,4.683524268781542182e-02,3.181861328786169535e-02,8.429244325464631607e-03,3.212271324884511531e-02,2.241029493954762447e-02,2.413590478381150845e-02,4.120571108218214207e-02,3.572058414518329561e-02,4.158133503029504130e-02,3.719904742202947284e-02,2.511296914937172567e-02,3.280956716729522410e-02,2.400517645314438273e-02,4.411308670100469453e-02,2.402619120629925081e-02,1.546265231423901709e-02,3.191136594039919311e-02,3.145961398429850814e-02,2.696863140228166617e-02,4.764180965372405430e-02,4.122244137541439951e-02,2.344024534992005318e-02,3.624872850934461599e-02,3.898993475152731647e-02,3.105427253572955529e-02,2.439865040387248496e-02,2.688651219847250015e-02,3.486887650753230788e-02,3.884933419917839525e-02,3.467759106975372430e-02,3.073756578899880174e-02,3.359325555596936325e-02,2.174370202638301053e-02,2.702131802409312583e-02,3.425667144350309778e-02,4.063582913428781529e-02,3.592034327480934236e-02,4.034716343432644126e-02,3.514219466633838190e-02,3.531709282137759226e-02,3.384234967026740482e-02,4.566621507869880053e-02,3.230057581118838533e-02,2.063408444552107188e-02,3.979088429901427720e-02,1.931861897002948303e-02,2.920417396718797895e-02,4.184012800491013900e-02,3.271266349870446261e-02,4.189365855630843016e-02,4.122583807154651253e-02,3.108070044824410780e-02,3.315321027984655111e-02,2.482660205090655645e-02
2.257690891184455095e-02,3.692212586591913509e-02,2.163169101430248778e-02,0.000000000000000000e+00,1.435074796595629289e-02,2.912946029739209644e-02,2.815019600261605207e-02,2.000401732600149210e-02,5.240409360817206014e-02,4.924282018656705312e-02,3.467166473924415682e-02,2.253255499461306877e-02,2.397879832603591263e-02,3.287073019668466933e-02,2.530239239829554232e-02,2.491758484032246049e-02,5.351154277640557400e-02,3.597022609458161435e-02,4.579464955841581336e-02,2.819967723550975691e-02,3.690870789830431875e-02,3.020098536812561296e-02,2.924288382391182842e-02,2.824818154104348500e-02,2.975685932197226838e-02,3.228570367473401065e-02,2.820187484561792815e-02,3.080881949426964375e-02,3.676021861576242444e-02,3.107420756820694976e-02,2.669636326547316155e-02,2.195117179417637940e-02,4.555928288731009301e-02,4.263994212031592401e-02,4.125944676265814320e-02,4.001113884620058347e-02,3.588016537752254653e-02,4.014747984711326823e-02,3.319368311051765219e-02,3.435251154119996209e-02,2.309326904853242768e-02,3.181142155236609675e-02,4.790015220216652797e-02,3.310609618787159480e-02,2.269308517965813038e-02,2.429205901445700630e-02,3.521373874964234957e-02,3.384772331836745363e-02,2.830106923300441599e-02,2.743300243849042946e-02,5.643799026230938987e-02,5.805951362976601721e-02,3.306613206197262650e-02,2.800795620805077157e-02,2.856449213440311746e-02,4.338662029327233077e-02,2.870572573057715571e-02,5.749763827549345119e-02,4.270524456978382760e-02,4.553761535322051190e-02,2.722115801024203516e-02,3.712303470309774589e-02,2.946816429977438048e-02,2.901879998409450517e-02,2.618845959456848893e-02,2.852760553744107183e-02,2.984799806892828380e-02,2.814713390206772733e-02,3.234174058397230184e-02,3.652612333687919877e-02,2.938090271535560849e-02,2.911465202038076433e-02,3.333289670946353728e-02,4.271365583006172389e-02,4.532021405416108983e-02,4.040280843333809296e-02,3.662446538648803790e-02,3.745651249381010128e-02,4.567813739187583100e-02,4.381837692537301349e-02,4.164267334787161851e-02,3.091610595219920071e-02
2.760941424265966199e-02,2.979924357337750823e-02,1.739689050161932066e-02,1.435074796595629289e-02,0.000000000000000000e+00,1.240628943669086319e-02,4.361969877104443505e-02,2.627166340390558671e-02,3.420890505713138768e-02,3.798367636854159402e-02,2.800973415862407362e-02,2.192081189012258166e-02,2.824694009246076290e-02,2.449837033365841882e-02,2.434025545186949482e-02,3.453867884315219017e-02,4.611908285927483753e-02,3.526189375043655566e-02,3.652541395399610397e-02,2.640167787189946422e-02,2.808607733644208349e-02,3.122718832056414068e-02,3.529295004416804077e-02,3.463588516120333360e-02,3.257993013703244789e-02,3.126784364811054096e-02,2.994283447166542003e-02,2.838339212703218373e-02,4.084887595059112642e-02,3.638228299550548550e-02,2.319545766554620414e-02,3.297073911044135636e-02,2.924942079240600359e-02,3.800972996733546078e-02,3.736280780076742941e-02,3.848111493989696957e-02,3.492442493257126579e-02,3.156044020601122407e-02,1.685375638503086235e-02,2.902708661654583230e-02,1.747687504954731005e-02,3.785932393721132966e-02,5.020235773870199841e-02,3.749174495850653849e-02,3.625309256749138787e-02,2.128370050761186835e-02,2.263140508614506358e-02,4.487653700334874596e-02,3.817073306878811245e-02,2.652871696596059356e-02,4.466494738665106878e-02,4.618556944526090724e-02,2.902973516372939905e-02,2.573627116460199329e-02,3.033682411851860994e-02,3.347682147825103982e-02,4.039849486902684361e-02,5.474736116726870716e-02,5.036018246163067452e-02,3.871119723667855450e-02,2.441461839683434915e-02,3.090751569060947238e-02,3.164962026710407134e-02,3.316253307640094211e-02,3.244694539621383045e-02,3.312381916254511505e-02,3.203971792520068224e-02,3.067632745638400327e-02,3.165780295219765283e-02,3.771945897228676237e-02,3.434669001108263398e-02,3.565734205704237242e-02,4.386446898670097461e-02,3.653066163032623465e-02,4.560894808461984223e-02,3.597609470009942301e-02,3.366487829794898023e-02,4.001387655727740161e-02,3.734804110805711730e-02,3.561041828427946587e-02,3.388245922366239782e-02,2.424374546694826188e-02
3.643160458773564425e-02,2.291292817126849152e-02,2.422674040139463983e-02,2.912946029739209297e-02,1.240628943669086319e-02,0.000000000000000000e+00,4.965442258350608734e-02,3.190731217500644007e-02,1.797962923941141822e-02,3.129000263139165156e-02,2.578213387188780722e-02,2.310868246617392083e-02,2.829640876854080597e-02,1.856228578514150518e-02,2.029452764040998863e-02,4.099409750974382372e-02,3.213956719017774938e-02,2.978755634044692041e-02,2.806572885630122596e-02,2.331383751851383648e-02,2.553813783427674039e-02,3.246498964244851765e-02,3.563924996497012249e-02,3.580056069936103647e-02,3.174638731453913870e-02,3.197619456508323660e-02,2.887577492137453558e-02,2.909828352029782475e-02,4.064841226338945096e-02,3.898180630821936749e-02,2.666603113331527872e-02,4.074296644095251607e-02,2.236822468360683339e-02,3.320258523462298744e-02,3.170958751235721657e-02,3.525578758792772410e-02,3.502165025962716838e-02,2.309797716827076755e-02,1.314887907307420861e-02,2.479330548050097047e-02,2.052743116565172374e-02,4.138508870401796241e-02,3.962119924295999518e-02,4.415104227507885004e-02,4.773776131877637691e-02,3.405630604614569290e-02,1.617620559236965239e-02,4.879487556102320850e-02,4.289151656641027738e-02,2.573228215264596053e-02,2.549003538416720963e-02,3.375024601522474271e-02,2.755801670794985961e-02,2.618227361221966282e-02,3.274170050975772073e-02,2.320175762002752579e-02,4.825493416976499306e-02,3.667270573814584989e-02,4.492126791620819348e-02,2.995907950238431774e-02,2.140977652964019470e-02,2.705065803373240402e-02,3.329345780168852659e-02,3.363520293152298668e-02,3.359803240365988319e-02,3.254765538352874521e-02,3.001859681107759553e-02,2.626654739887866394e-02,2.952564517964675200e-02,3.558450949287753767e-02,3.813162274720292844e-02,4.015802254153716389e-02,4.979327134333751820e-02,3.229487289805400146e-02,4.053172793413243463e-02,3.130215213372950639e-02,3.077023074325093560e-02,3.880371617500785741e-02,2.629141527666063738e-02,2.703505984272572271e-02,2.387996035874727710e-02,2.502627461769246775e-02
1.559406271259929783e-02,5.922270359204018231e-02,4.603800020617994371e-02,2.815019600261605900e-02,4.361969877104442811e-02,4.965442258350608040e-02,0.000000000000000000e+00,2.860689439439455597e-02,7.017600406265810109e-02,5.175383783629717432e-02,3.956658285329225921e-02,2.576595935825886155e-02,2.499846940870195308e-02,4.430472740635305051e-02,2.766505190820941346e-02,1.105293406767374545e-02,6.056066452693163737e-02,4.334388129046636007e-02,5.101423422574400540e-02,3.484497085111790821e-02,4.007616201863541811e-02,3.737698257849612904e-02,2.702976680883024604e-02,2.919488429571122021e-02,3.152247803799237275e-02,3.942028491670805657e-02,3.545010464656783711e-02,3.808999095705664639e-02,1.176990491710586985e-02,3.061597185056900289e-02,4.441055197872158938e-02,2.821763154217080127e-02,4.948821677611305730e-02,5.443894158717267617e-02,4.170138306872542278e-02,2.533083223433618691e-02,2.398266896246940491e-02,4.241551367858381605e-02,5.475364898671333108e-02,3.657408259597128009e-02,3.644922546071104746e-02,1.393059693922830446e-02,5.652579457539164132e-02,4.276859187118575018e-02,2.439821555188924004e-02,3.893336822965558913e-02,5.400001322981153040e-02,5.999120338975268141e-03,1.750792082543601094e-02,2.778620513439432338e-02,6.564678507155091713e-02,5.599061877008542493e-02,3.217399512687109386e-02,2.830236686873267501e-02,3.410937821059144281e-02,5.535502739836862390e-02,1.133221626343481128e-02,6.256482613993416542e-02,3.671115822529273653e-02,5.104382229829074885e-02,3.260718254756746204e-02,3.863992734028282722e-02,3.521177762319405158e-02,2.894276254124110090e-02,2.907797591549805480e-02,2.982689440506052295e-02,3.743837139593413771e-02,3.487003048801412541e-02,3.894951978035988971e-02,1.820397749788191591e-02,3.098375867349395171e-02,3.449104313213530171e-02,1.730815909792044610e-02,4.719585282957096395e-02,5.010583457706723615e-02,4.155504699247006967e-02,3.258027914594162355e-02,2.496739005239361625e-02,4.501883974249060866e-02,5.427999153620838985e-02,4.470565545525802958e-02,4.239140014644358218e-02
1.444803538657785970e-02,3.017694602049037292e-02,2.839521038813938927e-02,2.000401732600149210e-02,2.627166340390559018e-02,3.190731217500644007e-02,2.860689439439454210e-02,0.000000000000000000e+00,3.940477828058207982e-02,3.776730666569068362e-02,3.292883979752578988e-02,2.372730609800979829e-02,2.540545013496215906e-02,3.271631101838149563e-02,2.500254332150795775e-02,3.295594947409003633e-02,4.665619863876126205e-02,3.902692219537293172e-02,4.068189717069357197e-02,3.277936814418989236e-02,3.679253422922312139e-02,3.281868011172985738e-02,2.863270687324101504e-02,2.958676631314778593e-02,2.970217057480869366e-02,3.682862940127563933e-02,3.253433079053986293e-02,3.750797175188998189e-02,2.774611308351408734e-02,3.174996971662037704e-02,3.178383486063376950e-02,3.174348665912881534e-02,3.723798884815657934e-02,4.423951369684048229e-02,3.444487958266263111e-02,4.071632106073230090e-02,2.979274879507253296e-02,3.377009600688219565e-02,3.468394510005137071e-02,3.294909677633187789e-02,3.035190719379738875e-02,2.335284202773812295e-02,4.637912310966268298e-02,4.171604824362729058e-02,3.227606578158878636e-02,3.863968394205875845e-02,4.200397095069251241e-02,3.045039561866519015e-02,1.830270486451649956e-02,2.662847559631423972e-02,4.911210677886884007e-02,4.593620828162406355e-02,3.215412850231261221e-02,2.957627231927287964e-02,3.395329402931169388e-02,4.206262780569904047e-02,3.459593744399332843e-02,5.290527654962392384e-02,4.901364457834899574e-02,4.330968579421098225e-02,2.997215333982551286e-02,3.853998730766767383e-02,3.221625291807968944e-02,3.032002086265375707e-02,2.848295957518144975e-02,2.970297257047822131e-02,3.674483358512205949e-02,3.225148652680112638e-02,3.857564226016863690e-02,2.853434528664323608e-02,3.177095903687538608e-02,3.632323625684044655e-02,3.957191316032170059e-02,4.267167757287027713e-02,4.992772452698408803e-02,4.006510155049208821e-02,3.967758285725873219e-02,3.379444238491607910e-02,3.637806568585518624e-02,4.767794978975681275e-02,3.547280914501642346e-02,3.939060975895206096e-02
5.701534555510717750e-02,1.073937433069831367e-02,3.030614226557874075e-02,5.240409360817206708e-02,3.420890505713138768e-02,1.797962923941141822e-02,7.017600406265810109e-02,3.940477828058207982e-02,0.000000000000000000e+00,1.915521898182832861e-02,2.295281215950309775e-02,2.315685665523545961e-02,2.613290226909275454e-02,2.244254106926238043e-02,3.301095206586651676e-02,6.163200927962002307e-02,1.569797721668551513e-02,2.400371158612513156e-02,1.876331057674601732e-02,2.470161007432609968e-02,2.558996735337570536e-02,3.674209261656293662e-02,4.616627989619115358e-02,4.609379038878184259e-02,4.114291497065854925e-02,4.072173494921905307e-02,3.597208844208208550e-02,3.501826271134651086e-02,5.092040368257324395e-02,5.248790497960820894e-02,3.936036911449855569e-02,6.381951211722082518e-02,1.612029738905592854e-02,2.284938188687928029e-02,3.561592956440626928e-02,4.019960269387481966e-02,4.428331534366575228e-02,2.547643474310006678e-02,1.508334033841616552e-02,2.624798331833217216e-02,2.982383511533037712e-02,6.119936743442347393e-02,2.786093455829435905e-02,5.253291768419660751e-02,7.680299128868760261e-02,6.190277749770620869e-02,2.810689682502239342e-02,6.761689617296462451e-02,6.003086849377131662e-02,3.036194991141765234e-02,9.561672218270334325e-03,1.805013481886965157e-02,2.760810595969304462e-02,2.589663122658879962e-02,3.500548654942101101e-02,2.053595605059517493e-02,7.099987829518596139e-02,1.995267783090259525e-02,4.273285846711080693e-02,2.307518779678756696e-02,2.259314934172866607e-02,2.583416670728892403e-02,4.063913532395727751e-02,4.531575343734586814e-02,4.129674415776743435e-02,4.209112414762999910e-02,3.565811399636571039e-02,3.059647389481791671e-02,3.386040935079932812e-02,4.452600992887822962e-02,5.197214526589360312e-02,5.375102916760791938e-02,7.412002324417417409e-02,2.761395046843678758e-02,3.308156583322557215e-02,3.775864448630200654e-02,3.615117255998228502e-02,4.791597478496254642e-02,2.641288685667286112e-02,2.348252464924289323e-02,2.037333163096551394e-02,3.326476411482914841e-02
4.407631904523160588e-02,2.521104153549615784e-02,3.590241255588560998e-02,4.924282018656705312e-02,3.798367636854160095e-02,3.129000263139165156e-02,5.175383783629717432e-02,3.776730666569066974e-02,1.915521898182832861e-02,0.000000000000000000e+00,2.777596797659562591e-02,2.713482245032157111e-02,3.549037552195544870e-02,3.010470192609653386e-02,3.747668581613632782e-02,5.274217524024416015e-02,2.528643929430058473e-02,2.982548358297431451e-02,2.901299072384947580e-02,2.296062083878800536e-02,2.605056369167503202e-02,3.644320098903729849e-02,4.239384082426710804e-02,4.322548836823968815e-02,3.850471897995945414e-02,3.619094054911954628e-02,3.446205450330624281e-02,3.179399030900052769e-02,3.838902457893643427e-02,4.842681780673424585e-02,3.939437241546366042e-02,5.737920841347702444e-02,2.436897604552936206e-02,2.977249325800508661e-02,3.052172102128881612e-02,3.107345975267731750e-02,3.347662792556644479e-02,3.106740829314975222e-02,2.416272235571206850e-02,3.352745512108223913e-02,3.118794416024716493e-02,4.509608058672712194e-02,3.508716906039897193e-02,4.877179686002428016e-02,6.468865380009947152e-02,5.701193401875394307e-02,3.633592108897829021e-02,5.100566936570621185e-02,4.861023920590169800e-02,3.388913145161964735e-02,2.449879720714759693e-02,1.897466040115606406e-02,3.018109160176227559e-02,3.879133585019031716e-02,5.217250456714086354e-02,2.786606050150224750e-02,5.797238760859808882e-02,2.870954635364817917e-02,4.010336270711674367e-02,2.878055665933709067e-02,2.017215400364062716e-02,2.224408417919821260e-02,3.997578302975794695e-02,4.214059829788837502e-02,4.144722378344518204e-02,3.942504988785171943e-02,3.280754393042582817e-02,3.283053195324060758e-02,3.043970004636852716e-02,3.545397221271385374e-02,4.789851395326902295e-02,4.341804528409043407e-02,6.227434613338915514e-02,3.042042866142396357e-02,3.330060823421990973e-02,3.140246967605813538e-02,3.014624966809502371e-02,3.913647120462846601e-02,2.681538580014962425e-02,2.582635225725385397e-02,2.846591724935072093e-02,3.299753065612296560e-02
