0.000000000000000000e+00,1.562862181909801151e+01,1.188411739950696210e+04,6.012240467770730135e+01,6.152322644628101500e+01,5.708115693941672362e+02,1.348579726787931286e+05,1.667634748816071442e+04,4.785701809339750525e+02,9.706465719885103454e+02,5.057784180807730650e+02,2.614837869822484890e+02,1.357960457856402670e+01,3.436103665139802033e+05,7.388227357058542566e+01,1.942969821673525743e+01,7.075242641475841992e+03,6.325666588441924887e+02,3.154453542771587763e+03,7.059943463598487767e+01,1.130516539025584706e+02,8.720045351473919482e+01,4.580554926227005126e+03,1.102188879479294201e+03,1.742793401838831713e+01,7.513065828591022182e+03,1.714684061464939759e+02,2.379769130506252623e+03,2.294004850682126998e+05,1.133885051383963582e+05,4.775510204081629517e+00,2.314663948831950222e+02,3.012495274102091116e+02,2.149666565872884348e+03,7.944598337950138145e+00,4.091609977324265657e+01,2.983999999999999631e+01,1.600000000000000033e-01,4.500000000000000000e+00,3.958347107438012102e+00,4.214277343749999716e+01,8.171471088435377794e+01,1.010996805283364779e+02,2.997732426303854503e+00,2.015432098765431945e+00,3.576388888888888840e+00,9.869822485207102147e+00,2.674288337924701153e+01,5.883656509695289749e+00,4.426430801248699254e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.402469135802468969e+01,1.008317580340264819e+01,6.744033516988058636e+02,1.332714843750000000e+01,2.222222222222222099e-01,7.910387359953991790e+02,1.031141868512110760e+00,1.107840236686390334e+01,3.179547114682247511e+01,1.668163925689619646e+03,4.051605231866822976e+01,4.775983617386705191e+02,5.200000000000000000e+01,6.500000000000000222e-01,4.247933884297521168e+00,1.216381835937500000e+01
1.562862181909801151e+01,0.000000000000000000e+00,2.873046147620106581e+02,4.519115109573227755e+02,1.985346565606025479e+03,2.147843245359835862e+02,1.410348266913687496e+02,9.400070135998844023e+01,5.126964403066715749e+04,2.230419994951108947e+03,8.241220517255387676e+03,1.151456600461050357e+03,9.453867306452240155e+04,1.162468133117086069e+02,9.729382385870987491e+03,3.757583327555212236e+03,1.171267191819738764e+04,2.197841727862513324e+02,1.008963250975224014e+03,1.546408898017291733e+02,4.395564991574653959e+02,3.204083717412105179e+05,2.140956316554367731e+03,1.749032520046284189e+05,6.225210082548022037e+05,2.050033491874752599e+03,2.839665678687671898e+05,9.143700387412081909e+02,5.657308601134203627e+02,3.226704739689107271e+01,9.451462389174794225e+02,9.667963758869066169e+02,2.267102914931592039e+01,2.375468038548753611e+04,0.000000000000000000e+00,2.542793667439563433e+04,6.607334616841316119e+02,1.226531240381656431e+02,2.501508916323731668e+01,3.835537190082646219e+01,7.621928166351605860e+00,7.090000000000000746e+00,8.858229414889197528e+01,4.083175803402646409e+00,1.678229844561477648e+02,6.152888888888887919e+01,8.286572299168944937e+02,3.702479338842975753e+00,1.395340236686390085e+02,3.454963839579222196e+01,1.308624769159741277e+02,4.975425330812853097e+00,1.178682888970051579e+02,1.148848576467623133e+02,3.948437500000000000e+01,1.769514641421714714e+03,1.475567424591714371e+03,4.778066435484711292e+02,5.563996731784359326e+02,6.474422499817349035e+02,3.156749250386732820e+04,7.583939137785274909e+01,6.492271105826401545e-01,7.109375000000000000e+00,2.451868594058622080e+02,1.759438660027163337e+01,1.600000000000000588e-01,1.310025000000003388e+02
1.188411739950696210e+04,2.873046147620106581e+02,0.000000000000000000e+00,1.091805411030175499e+01,2.826669376181466191e+02,9.243314404492103495e+04,4.407038472433029092e+05,6.758628019164422294e+05,2.933394845144661958e+05,1.948835968581630732e+04,2.770618405818909764e+02,4.801458277072644165e+01,3.489913723663401868e+01,2.948492567713143071e+05,9.660922781009538767e+02,2.735582089235270686e+01,4.419570490787863964e+05,1.983674740656856841e+02,2.148526508548381116e+03,3.645555555555553440e+01,1.604721412775093086e+04,5.759124961041375457e+01,3.608203265413611662e+05,3.903989461984552349e+02,1.643998024691360627e+01,6.387090520008410094e+05,4.387025397034115740e+05,3.292370174309198046e+04,2.655039266653253435e+03,1.850017794766891529e+04,6.302874766658563885e+02,7.393407003933471060e+02,8.658498552016052230e+00,1.932848235719588774e+04,6.113581314878892670e+01,2.671422242023712897e+03,1.153625718370946823e+06,2.687500000000000000e+00,6.975206611570248683e+00,2.479840000000000089e+01,6.258247549019607732e+02,1.211324301041584590e+02,4.698961937716255477e+00,8.998959417273670880e+00,2.289862391112233553e+00,2.250000000000000000e+00,3.707217776816610666e+01,7.612780554487582094e+02,5.388888888888889284e+00,3.371346005917168895e+02,1.409331751044057819e+04,1.147443519619500840e+01,6.843163051867430795e+02,9.600000000000001865e-01,4.590369857747010656e+02,5.680223880597014841e+01,1.023444222401207226e+05,3.670907683062165461e+02,2.661372730070791093e+01,1.114587981909999944e+05,1.040968229269423056e+06,5.302924022936473420e+02,1.088374291115312609e+01,2.443521075315953794e+02,2.718610026041666856e+02,1.833057851239670200e+01,2.200000000000000178e+00,5.345109611073805667e+01
6.012240467770730135e+01,4.519115109573227755e+02,1.091805411030175499e+01,0.000000000000000000e+00,8.157860524310306118e+02,2.865166268402721926e+03,9.959247336452373247e+02,3.876791416532498147e+02,1.811160305847997370e+04,4.679832660449186369e+04,2.797342291067248425e+03,1.666285000139789772e+05,8.769724500547681600e+02,9.197113803181798630e+02,4.105960953958159735e+03,1.935165895061727426e+01,3.433768078512399313e+01,2.130352010451444755e+02,9.980418778251822687e+02,6.254815567243769765e+05,1.226364209199747251e+02,1.403124517746917661e+02,1.581228373702423440e+01,1.007550498129073385e+05,2.921575963718819935e+02,2.152296594736526913e+03,1.313010016520277759e+03,3.059284346627774648e+05,4.621271314059900760e+03,3.757844829807508091e+01,3.250840344027159858e+02,3.034398413556863261e+02,3.084315500685873985e+02,7.927757879455809416e+03,1.439999999999999947e+00,1.104264982531576180e+02,1.288888888888888573e+01,2.652712635266522921e+04,1.258324682814300246e+02,3.169861682785765993e+02,2.541590786835541849e+02,2.433673469387752064e+01,5.553875663006799186e+03,7.794650742877551011e+02,1.956398437500000114e+02,1.010415587113681249e+04,5.544659722222224474e+01,1.825220455791374263e+02,1.620389961985708283e+02,1.106574394463667943e+01,0.000000000000000000e+00,4.214044832374531069e+01,7.119082840236681875e+01,1.453590610614183970e+04,5.095918367346938993e+01,5.055408445926847207e+02,4.375000000000000000e-01,5.199380790532558422e+03,5.958503093405759188e+01,1.649787900977633797e+02,3.260619537914592456e+02,5.175603955455673713e+03,1.544931806123404954e+02,3.760000000000000231e+00,2.389334378982453444e+01,9.006835937500000000e+00,1.618750000000000000e+01,3.322603686415093307e+02
6.152322644628101500e+01,1.985346565606025479e+03,2.826669376181466191e+02,8.157860524310306118e+02,0.000000000000000000e+00,3.294869840522582672e+04,4.883375374076044864e+02,3.090862435172770802e+03,1.092696443878071586e+05,1.044577328768219331e+03,1.163112672844644521e+03,4.589532871784288545e+03,9.943259198352638123e+03,5.987258420498968690e+02,2.356448823792015028e+05,8.496758422786692577e+00,4.591113499955212518e+01,2.998355371900827393e+01,1.040112526931364130e+02,9.443950084902606932e+02,8.717122552731187852e+02,7.742432728641152835e+02,2.213094412938462483e+02,6.905991220464014987e+03,7.688823994005579152e+02,3.548448160169774042e+02,3.817326179981642326e+03,3.179250317834645102e+03,4.518754829931970562e+03,1.305160169165706634e+02,1.682135485081630577e+01,4.924340285838229465e+04,1.252371373062250768e+03,1.802890034081615886e+04,0.000000000000000000e+00,3.054355186211143547e+01,2.480555555555555358e+01,1.382712093101703488e+02,4.347287968441813177e+01,1.084693877551019625e+01,2.018388318009732529e+01,6.329999999999997407e+00,5.843185998426632750e+02,4.353061224489797354e+01,1.521643199303237814e+01,1.709777126654063863e+02,5.095489392984659105e+01,4.960937500000000000e-01,4.245086369574681839e+01,2.120369387755100945e+02,1.000000000000000000e+02,5.306122448979591066e-01,8.888888888888888395e-01,4.134739368998631193e+01,7.414930555555556246e+00,1.706185964181591146e+02,3.950173010380623140e+01,2.677612258440742607e+02,2.958739595719382010e+01,2.191587395957195383e+01,4.890284179359601069e+01,1.921372072568985061e+02,3.722222222222222765e+00,1.114049586776859435e+01,2.220305555555554378e+01,1.054016528925619411e+01,2.022222222222222143e+01,1.460591368227731301e+01
5.708115693941672362e+02,2.147843245359835862e+02,9.243314404492103495e+04,2.865166268402721926e+03,3.294869840522582672e+04,0.000000000000000000e+00,3.348998194332837593e+05,3.400292528812442324e+05,1.410010361568131520e+04,4.100742319155056030e+05,7.002067673924711926e+03,1.310580490905106708e+05,3.993788032711304368e+03,1.809281964883038017e+04,8.073750784129647946e+04,2.144997025579999672e+02,2.470147171744668867e+03,3.447635342932404683e+02,2.543949788828977489e+03,1.815634219809452043e+04,6.241659294147598303e+02,1.116447121083326124e+02,8.237307187786920622e+03,5.687615276466363866e+03,1.538702422362361233e+02,5.658241392910412833e+04,2.626305371729123635e+03,1.542227241012653103e+05,9.282402639228213957e+03,2.254937890359171604e+02,1.148933803822728578e+03,3.797572988494866149e+04,2.362516616329722297e+02,1.839142559088173948e+04,6.258503401360547835e-01,8.359489911782691252e+01,3.325959999999999894e+01,1.040548423744676967e+02,5.692933593749995680e+01,3.355025844760559153e+02,1.651878938503758434e+02,1.050189704645156894e+02,2.985319908948788907e+03,2.820749652164936947e+02,1.552737996219278784e+02,1.237007439893498486e+03,7.453900138752047155e+01,1.706994152046782887e+01,3.401640000000008257e+01,7.046837370242207044e+01,4.082644628099173723e+00,4.973230220107077493e+00,1.474826388888888573e+01,4.798910063387391460e+02,1.652390264640236239e+02,8.874676971380272050e+01,1.072712244897958698e+02,2.050424987225815130e+03,5.343207886415763141e+01,1.073796651225514296e+02,7.469831024930748242e+01,6.208409724694434772e+03,6.895572346585699108e+01,9.871081961591218601e+01,1.874059171597630780e+01,2.677422399999993630e+01,3.273966942148760495e+01,4.424145393225530825e+02
1.348579726787931286e+05,1.410348266913687496e+02,4.407038472433029092e+05,9.959247336452373247e+02,4.883375374076044864e+02,3.348998194332837593e+05,0.000000000000000000e+00,5.627883413789032493e+05,2.432867961502131493e+03,4.672707638412020751e+05,2.142716912353791031e+03,4.319247233754713307e+03,5.279126216625775214e+02,7.007297469519091537e+05,2.464040421426479952e+03,8.127843168904960294e+02,1.098694522816873723e+04,8.735190139886560701e+02,5.275494271485910758e+03,1.555919125822028764e+04,2.437303782420712014e+04,5.328033294677734375e+02,8.664336609977329499e+04,3.489808631423444604e+04,4.674655111747449041e+02,1.706277665093550459e+05,7.105168029845683486e+04,2.109534867586751934e+06,3.002007010621308000e+05,2.913551278497916064e+05,3.644628049990103591e+02,6.926504425236771567e+02,3.802214154081891320e+04,7.698756547024674364e+04,2.637755102040816535e+00,2.171606345663267064e+02,6.764783268679381933e+01,8.620109261186247807e+01,1.682980277574872341e+00,5.357523623570163096e+01,8.607727712969299319e+02,4.392804761398657121e+01,1.632025951527859661e+03,2.867680133277797836e+02,9.569926601864700899e+00,2.035620615850896513e+02,1.380674718867138218e+01,5.140381027757365473e+01,9.283950617283950990e+00,6.966257088846874979e+01,3.107638888888889639e+01,1.288265306122448983e+01,2.106302021403091729e+01,2.668041133345353728e+02,3.437113095238095184e+02,3.710986159169551968e+01,7.710642346938772107e+02,1.379356982682273156e+03,3.592083333333333428e+01,1.928096578470003806e+02,4.452930056710748659e+02,1.058126421903991832e+04,9.993848109931998636e+01,1.847833910034601956e+02,1.097704315886134552e+01,2.230111768573308062e+00,6.039579224194611129e+01,9.064853738501230396e+01
1.667634748816071442e+04,9.400070135998844023e+01,6.758628019164422294e+05,3.876791416532498147e+02,3.090862435172770802e+03,3.400292528812442324e+05,5.627883413789032493e+05,0.000000000000000000e+00,4.555684853675288650e+03,1.240871845051762939e+05,7.540584863154443156e+03,2.763951178967702799e+04,3.993054014366243337e+03,4.682403339438987896e+05,7.726590987266520642e+03,2.897967463183090331e+01,9.820539169082119770e+04,7.571351030251136763e+03,3.082932042579777408e+04,1.324270528153209398e+03,5.369632021484383586e+03,1.846252448001855555e+02,1.132581556032678636e+05,2.474385560510888536e+04,8.135791622865021111e+01,4.210733634304929874e+05,5.995437876137383682e+03,4.141435910014111869e+04,1.259291236993928214e+04,3.342896181149599579e+04,2.282168289811160662e+02,5.864869989330902172e+04,1.102468309271515068e+02,3.250205179792010676e+04,2.240397805212621662e+00,2.585546296835849489e+02,9.532241125813902727e+01,3.350314705704916207e+01,7.380177514792904958e+00,4.688506616998320453e+01,5.912124271261989179e+02,1.930284706800030676e+02,8.709761800185640368e+02,5.178079578869986790e+02,6.061688793335123648e+01,1.951653213773894606e+02,5.966151737322920212e+01,1.175315584014016395e+02,2.397635336109452808e+01,8.847822714681439038e+01,4.278222222222220950e+01,5.506172839506174199e+00,1.044234693877551337e+02,3.874522540865841052e+02,6.819545481032585030e+02,3.849833795013841495e+02,1.787850666666662391e+02,6.420679493376524988e+03,1.504937065972219834e+01,5.736439750692529316e+01,7.381866845098686269e+01,2.152863723262424173e+04,2.017455485136566438e+02,1.150817076553255447e+02,1.595108593519288220e+01,4.826970820843708765e+01,2.878168846611177401e+02,6.111990577266400351e+02
4.785701809339750525e+02,5.126964403066715749e+04,2.933394845144661958e+05,1.811160305847997370e+04,1.092696443878071586e+05,1.410010361568131520e+04,2.432867961502131493e+03,4.555684853675288650e+03,0.000000000000000000e+00,1.330580303469334285e+04,2.483333422534402416e+03,4.935035137701790518e+04,1.502497229166146280e+04,6.631511956709487094e+02,2.010219942118072649e+05,2.767890884211046796e+04,1.081891505990848600e+03,8.005605613540583363e+02,2.116828294322587226e+03,3.336489157986237115e+04,1.127794483832974074e+05,7.917927364406324341e+04,6.232419789550609421e+05,1.944346726262143056e+05,3.214610341290656652e+04,1.840537727571548603e+05,8.964413596769147553e+05,1.825079793688543723e+05,3.814142751340743871e+03,9.770787447066300956e+03,2.735198012499950437e+03,4.757423371186713666e+03,1.724762078951373951e+03,5.668511557885576622e+03,2.114574657941700764e+01,4.515456512094434402e+03,2.594800918834545184e+06,7.407778394214385116e+03,7.765977965220195074e+02,1.705759069902089777e+03,2.869827181069896596e+03,3.788062381692810163e+02,3.180728394737056806e+05,2.113427148516206216e+04,1.374538581251863661e+03,3.482141315682040295e+04,3.595554185126387893e+04,2.428679469897237482e+02,5.894218597412109375e+02,4.570432048314913118e+04,7.181310937500000000e+04,9.066457759412302266e+02,2.262172147022070931e+04,3.143076181356335292e+04,1.806324823586919811e+05,1.938710330029610850e+04,1.405229620323733659e+06,9.979152216477321053e+04,2.861670764591892294e+04,4.469536016589503270e+05,1.743203626739225583e+06,1.428482690701981774e+05,6.935657372210081348e+02,1.559095718556840075e+04,9.993470432116266238e+03,2.180829149629942663e+02,2.816975014872097631e+02,1.701451257466087554e+03
9.706465719885103454e+02,2.230419994951108947e+03,1.948835968581630732e+04,4.679832660449186369e+04,1.044577328768219331e+03,4.100742319155056030e+05,4.672707638412020751e+05,1.240871845051762939e+05,1.330580303469334285e+04,0.000000000000000000e+00,7.551827561553212581e+04,2.259006924456782290e+05,1.431370846948802136e+04,1.253215301517214102e+05,1.637657338162066935e+03,3.199813443072699570e+01,1.467553448506101859e+03,1.147462696498885452e+04,9.821358019300135493e+04,9.375298123842797941e+05,8.218202303707018928e+02,6.639784328546211611e+01,3.246793948024202109e+03,3.890914383451066533e+04,4.990826618247167062e+03,1.910362790303457878e+05,1.045814798802052828e+05,3.278561840587516781e+05,3.260777416210664087e+05,2.801386223843779817e+02,5.475462943786977121e+03,3.715074556982342528e+03,3.862454749728426009e+02,6.539524206585624488e+05,0.000000000000000000e+00,5.591700448646040513e+02,1.017223211107155691e+02,9.567668842754375191e+02,5.058765432098762282e+00,1.264447345183710354e+02,8.520066510849496808e+02,9.183916323731170905e+01,2.932862266330611419e+03,4.600519037560893594e+03,6.866762057065896840e+01,1.229514252886328222e+03,5.286467128027684481e+01,1.551666666666666750e+01,2.904826817558301144e+01,9.665294924554185485e+00,7.768595041322311490e-01,7.358024691358025393e+00,7.517146776406038455e-01,5.169503468572956990e+03,1.920415224913494967e+01,4.075067604110333264e+01,2.195214843750000000e+01,2.690719371766730546e+03,1.615752857651926888e+02,7.724771266540635395e+01,1.907495415171244986e+03,3.249539800700351407e+03,1.331468489892984053e+02,1.223999999999999844e+01,1.172195918367348071e+02,1.296371207614515697e+01,5.415972222222220722e+01,2.527685949381314003e+02
