0.000000000000000000e+00,6.199053908653337276e+05,3.060077932448237334e+04,1.927885184671204115e+04,1.894889575908854385e+04,6.151317303703230209e+03,2.298851540957123234e+02,5.266535240912830886e+02,5.125782486318182691e+02,4.055363321799307919e+00,6.827594123048669417e+00,3.136064518968058564e+03,1.567875994513031230e+02,8.469662098226537239e+01,6.905105105105104712e+01,7.988131521388366707e+01,2.505087320942132646e+04,1.263979461061372276e+05,1.351056631033839039e+04,1.133965663877462930e+03,3.314962168746111274e+03,5.430889948153541127e+02,9.102104181692712928e+02,6.792039129701469058e+00,2.561176297203234498e+01,2.986392515340514251e+02,2.709514377433231402e+01,5.764233055885851087e+01,2.848767396061904728e+05,1.231863335597023834e+05,2.670043521634476492e+05,5.223452125298399187e+04,2.362010175242080732e+04,9.942745688391783915e+03,4.213299614470748202e+04,2.054431152446703345e+04,6.107472873263883457e+02,1.309892067862400893e+02,1.653276214147352050e+02,5.647268592442043200e+01,9.569704064359272888e+04,5.153200899985480646e+03,3.699284346644607012e+03,9.018312940854564309e+06,2.381315380102434196e+06,8.727564604402142550e+02,3.887375770356871385e+02,3.634238523644743282e+02,1.379085743801653052e+02,2.685600000000000023e+02,5.728360116873633245e+01,5.519245562130176950e+02,4.765432098765434610e+00,1.777777777777777679e+00,1.308916323731137865e+01,5.555555555555556912e-01,2.222222222222222099e-01,6.400000000000000133e-01,8.074380165289255729e+01,2.598461315140073324e+01,5.932966706302021720e+01,3.506181685832424591e+03,3.019433403186802025e+03,1.041799899403750942e+03,5.237959183673459052e+01,3.142662545529351519e+03,5.138888888888889284e+00,5.262938726948247847e+01,1.700770975056689167e+02,1.207100591715976501e+00,5.155555555555556557e-01,2.250898130331062130e+05,5.538184668195441191e+04,1.318431827318189025e+05,2.857220777371222539e+03,8.986773602085820585e+02,5.820668991485065817e+03,5.637544553352637422e+02,7.800683593750000000e+01,2.400430901815941098e+01,1.062130177514793061e+01,4.720833333333333570e+01,6.982230623818524862e+01,3.137262052965144221e+02,7.258049586776857609e+01,1.492148760330579016e+01
6.199053908653337276e+05,0.000000000000000000e+00,9.017212635611718288e+05,1.805942660699906526e+06,2.251903323962921568e+05,7.049102088238739816e+04,2.530099391630609716e+03,3.302593652441367340e+03,3.401940165778961500e+02,3.532569356773135496e+02,1.754863549229019668e+02,4.945911531886915327e+03,5.550771761745787103e+01,2.215797828506992744e+02,2.581534461417701891e+02,1.229771105728838620e+03,1.268939314940625627e+05,6.562393909140344476e+04,3.720760787295194314e+04,1.606183994094174750e+03,5.472845048419214436e+03,9.881213712385850556e+01,7.963981204474509923e+01,6.830899049651444557e+02,5.412549427897643000e+02,1.142970792953189402e+03,2.095428756536632875e+02,4.162799447877576426e+02,4.980627455585222924e+04,8.971087799612010713e+03,6.133900461846916005e+04,1.060477373632428935e+05,9.781673109435445804e+04,1.670934692377133761e+05,3.980606679833949893e+05,1.548663102113088244e+05,9.489301094674556225e+03,1.390807919097429476e+03,1.137021421490361945e+03,3.201204873624037077e+02,1.116011981822601985e+06,6.753927091222732270e+04,6.886453237649395305e+03,3.970187041802630411e+05,1.302338410154139064e+07,1.600126318678871728e+06,9.732866769321713946e+03,2.947221653728298861e+03,4.558457766810223575e+02,1.912088642659281135e+01,9.633914175021467372e+02,5.083487940630799784e+00,3.977384440104166430e+01,6.608547686746462091e+01,2.209157127991675740e+00,1.366782006920415071e+00,2.009876543209878363e+01,6.217355371900825389e+01,2.259519628099174042e+02,2.820670209744821477e+01,2.892512819765751715e+02,1.301767156066643838e+04,3.002360273901712389e+03,1.960927186300255300e+02,2.082539682539682602e+01,4.820541381835937500e+02,2.370041322314049523e+02,1.161611747022777621e+02,1.299212154436525850e+02,2.054377932069806434e+02,6.612784636488339629e+02,5.996172102290543080e+02,1.639725076193175823e+02,4.769003906412223159e+02,2.731264646663679514e+02,7.105305719800007864e+02,1.462744409234947796e+02,6.065157505298085425e+02,6.391530612244898890e+01,5.870144492400072522e+00,1.373152965660769809e+01,1.916709183673469497e+01,6.039930555555554470e+00,6.672162569573290511e+02,1.022618503276939350e+01,3.803171190540179936e+01
3.060077932448237334e+04,9.017212635611718288e+05,0.000000000000000000e+00,9.023605770696310792e+05,1.026783037655718974e+06,9.637056497918041714e+04,4.988198355828639251e+03,6.870127329705220291e+03,7.897308716012826153e+02,3.165842536164973922e+02,8.527081451463500343e+02,1.415831855738801460e+04,4.228716493656277748e+02,1.185729699593330508e+02,9.935029510324975490e+02,3.882678352071502104e+03,3.643252110255242442e+05,9.371570018191871932e+05,5.960255504058857332e+04,1.974626733091859023e+03,7.639132843785566365e+03,9.807690552871725913e+02,6.780655991735538919e+02,3.301961111468228410e+03,3.256829698423487571e+03,3.711750905672302179e+04,9.807993102240767257e+03,9.080306383670435025e+03,9.830209853572567226e+03,6.098099912090148109e+02,7.238341101287723177e+03,1.084866744475922678e+04,3.810133615978950547e+04,3.181907219399435689e+03,7.463660090643890726e+04,3.564341558024983533e+04,1.856527769009763460e+03,1.258744904090861155e+03,3.505960655219258228e+02,6.644810224432525274e+02,3.354096943206636352e+05,1.600796457953606296e+04,6.151062197167399063e+03,9.642342773437525238e+01,3.440982331871404313e+06,1.574985261569306441e+07,7.830525874055144959e+04,1.763106786359054735e+06,7.487318178583698682e+03,3.985513903133365261e+02,1.761550802381421818e+03,3.803723974121546547e+01,9.834059662279366876e+01,1.177120291058807879e+02,1.591432535553241792e+02,5.862067802327544541e+01,1.262109375000000000e+01,3.925714285714285978e+01,3.339652483849411624e+02,7.622312570945524612e+02,5.194205703484524292e+02,2.541203798185723281e+04,8.141319625489903729e+02,5.101936633684879325e+02,1.418686725206613062e+02,4.898760330578511457e+00,4.263337585034012136e+02,6.552955555555563478e+02,1.238524545847752023e+02,9.325267538644450838e+01,8.809423028470668271e+01,2.595877150062100327e+02,3.677326172158511497e+01,1.110960743801652910e+02,7.035064567819775050e+01,8.729225315651633537e+02,9.405839746491618314e+01,2.025390353732638289e+02,2.161105860113420363e+01,2.553876543209867478e+01,3.925760000000001071e+01,3.873852040816326792e+01,1.359375000000000000e+00,1.728799168130802855e+02,7.133818938605610072e+01,1.939421741717913505e+01
1.927885184671204115e+04,1.805942660699906526e+06,9.023605770696310792e+05,0.000000000000000000e+00,1.464301100712564657e+05,3.642227253940791798e+03,1.369628154154595104e+05,2.931966268134727329e+02,1.822663458341164869e+03,2.721811224489799130e+01,8.622404844290660897e-01,1.877103079817253501e+03,5.968438328493874678e+00,2.560578254847643720e+01,5.256206597222222143e+01,4.033332319896074978e+02,1.560440813467424596e+05,1.685120573305958533e+05,1.811549731472711937e+04,8.373259428465041765e+02,8.611881008904150292e+01,3.060585301364099209e+01,2.558593750000000000e+00,6.029443526170789625e+01,7.851139987244899032e+01,1.203386967726433068e+04,2.946529797125960158e+03,1.926587961646065878e+03,1.678340653468697781e+02,1.078045070989654164e+02,2.571575602207703923e+03,7.366375805250088888e+03,5.158874430550891702e+03,5.498116933755044738e+04,1.517963997745318193e+04,1.035401626203964224e+04,7.149253245043299103e+03,8.559692531260009218e+02,4.184145267044571597e+02,9.874580199601107324e+02,4.131333953205643920e+05,3.490968434579036966e+03,1.175190662779178092e+04,1.516605842274255338e+03,5.586608545144949312e+04,9.331480668229064031e+04,4.276994275701799779e+03,1.869453766363046816e+04,1.148279316464409703e+03,5.313876088877656230e+02,1.222242309443289059e+03,7.140043090181593222e+00,2.633217993079583596e+00,1.294331065759637056e+01,4.400000000000001132e-01,1.060999999999999766e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.888888888888889284e+00,5.496264390320309445e+01,1.547966166858900294e+02,1.737188395955934368e+02,7.260927247301792420e+01,3.498520710059172867e+00,1.428571428571428603e+00,0.000000000000000000e+00,6.400000000000000133e-01,5.020833333333333037e+00,7.112222222222219337e+00,2.594270833333333215e+01,8.389333333333334508e+01,1.955908289241622811e+01,1.728180737217599017e+01,4.316895999999997002e+02,1.976508844953173138e+01,2.505955851728449701e+01,1.135147392290249400e+02,5.747668628338614383e+01,9.843750000000000000e-01,1.083950617283951168e+01,1.469387755102041204e+01,1.868750000000000000e+01,0.000000000000000000e+00,1.084636105860114412e+02,1.118750000000000000e+01,1.377066115702479188e+01
1.894889575908854385e+04,2.251903323962921568e+05,1.026783037655718974e+06,1.464301100712564657e+05,0.000000000000000000e+00,8.683134464456890710e+05,1.646541112725455896e+05,2.151622643160363077e+05,2.650935281008723177e+04,2.599491899404393735e+03,1.148003259713802800e+04,1.084109962474095300e+04,2.162431648621402928e+03,1.452259248562311029e+02,1.259381934171598459e+03,6.078631329325711704e+03,2.853172565500462661e+05,7.525859457470505731e+05,1.560272004736615054e+05,2.409947205154357289e+04,1.678531350297822064e+04,3.522307799202675142e+03,2.258990890838788800e+03,4.935311461273049645e+03,7.011808231496534063e+03,1.868995013514500752e+05,5.475514656170113449e+04,3.493904416888993728e+04,6.022669155332791888e+03,4.934979638735035223e+02,3.235194658826055274e+03,3.376985640291300115e+03,4.673662936898966291e+04,7.086816537878443341e+03,3.736500932483840006e+04,3.434172067998408602e+04,2.627647961627703353e+03,2.502048755217915186e+03,4.311271058648579242e+02,5.903124820488624209e+02,4.581249427701247041e+05,1.600327195547349402e+04,1.601638198793721858e+04,6.257763804523658280e+01,7.367488658194765776e+03,1.816498849069586722e+06,2.515733213291098946e+04,7.641940320015433244e+06,9.488488412205169152e+04,5.824731513364907187e+03,5.313190618925356539e+05,8.627223529411808158e+02,1.074601964193556114e+03,2.796118348854092801e+03,8.201228465718588723e+01,1.086172839506172920e+02,1.747499999999999831e+00,2.724872448979591510e+01,8.299978996009249954e+01,5.735646716831436152e+02,3.248178561365373866e+02,1.602953041297041273e+04,4.308049403789266762e+03,3.711429980276143397e+02,3.794405555555550222e+02,9.839321717848611115e+01,1.668438857142854488e+02,3.228898129741565413e+02,7.686630103806207899e+02,4.078601209660290579e+02,4.845341195321279315e+02,1.296214424490653983e+02,7.901659065371136137e+01,1.571003940701820341e+02,7.847719690426595207e+01,7.940865385152761746e+02,1.003186389413988451e+02,5.352282261823661003e+01,1.536550453514738734e+01,2.999623757054554929e+01,1.704320987654320874e+01,4.178829717291256962e+00,2.055555555555555802e+00,4.850551797792799391e+01,7.851944527067213642e+01,7.478885671915828937e+01
6.151317303703230209e+03,7.049102088238739816e+04,9.637056497918041714e+04,3.642227253940791798e+03,8.683134464456890710e+05,0.000000000000000000e+00,3.160367980236812582e+04,7.169833047408068524e+03,3.344430274703299233e+02,2.170475260416666785e+01,3.117165279429255165e+01,2.412211097050918852e+03,3.418022499858669505e+01,6.681078357268832235e+01,2.150100000000003604e+02,6.042057117398081800e+02,3.894914545345306396e+04,1.184610046188115957e+05,1.002819201786430540e+03,3.844090494627270687e+02,8.984129888004780469e+02,2.560691358024690700e+01,1.563820018365472464e+01,4.775677623990781058e+02,2.573073127229488932e+02,3.063337509225621034e+04,9.819791663451684144e+03,5.974803518666885793e+03,3.732550262549883428e+03,1.419121900497615627e+02,4.327995030422966920e+03,2.648812062124127806e+03,6.219045822851975572e+03,3.170395102280616015e+02,2.309570204664220728e+04,9.230764740113034350e+03,1.609584431035939076e+02,3.606365936194580627e+03,4.662108714941564358e+02,5.178352941176464697e+01,3.766351460211382073e+04,4.659509226959236912e+03,1.751646567271741105e+03,1.124542541829832629e+02,1.806876251988002423e+03,2.321452133678532482e+04,1.284108023582766691e+03,3.602091470379477250e+05,2.058038204769562799e+04,1.986325687469846343e+03,3.612699232678207773e+04,7.954599056603773022e+01,8.753094017094012713e+01,1.929468804944320652e+02,1.220999999999999730e+01,3.141274238227146132e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.204081632653061895e+00,2.692362544567467353e+02,2.402137188208616010e+02,7.867408539660619908e+02,6.790579360554363575e+01,4.884169550173007934e+01,5.306122448979591066e-01,1.609375000000000000e+00,1.138888888888889062e+00,2.616780045351474016e+00,3.616115311909261720e+01,5.669074792243777949e+01,2.702662993572084105e+01,3.283753462603878575e+02,2.774691358024690402e+01,2.885714285714284344e+01,2.595417751479290587e+02,8.635009070142398002e+01,3.457222222222221717e+02,1.182085048010973907e+02,1.262222222222222134e+00,2.595555555555555394e+00,1.500000000000000000e+00,1.673469387755101678e+00,1.000000000000000000e+00,5.339506172839502796e+00,2.133333333333333215e+01,5.962869822485208715e+01
2.298851540957123234e+02,2.530099391630609716e+03,4.988198355828639251e+03,1.369628154154595104e+05,1.646541112725455896e+05,3.160367980236812582e+04,0.000000000000000000e+00,4.430588546810138723e+03,4.999992263049809117e+04,3.051249999999999929e+01,2.330228719723186543e+02,1.107060311198772979e+04,3.265720663265289403e+01,1.645996093750000000e+01,9.731385133923778596e+01,2.120441555378133955e+02,2.852562489391774870e+05,4.587002504578578519e+05,6.309430415408221961e+03,3.547161515721582418e+03,7.234385350133423742e+01,6.599452706722166795e+01,4.137741046831954428e+00,2.085141479197827152e+02,9.896693526296571974e+01,9.719512554894929053e+04,2.992356979446535479e+04,1.912889419126962457e+04,1.117228526944543887e+02,1.321190249433108477e+02,1.386388863381286683e+03,1.908799385957407821e+03,1.052191037003118981e+04,1.683255721126170101e+04,4.001277760758756813e+03,6.430192022145331066e+03,5.066313745944707989e+03,9.012774522389839831e+02,9.521391497312984029e+02,1.123418884339508850e+03,1.415385861609758576e+05,9.671852139119718004e+02,2.223753806576287388e+04,9.871409989594168621e+01,1.938168139127009511e+02,3.294502075308312214e+03,7.606995202424041054e+02,1.187641911934427299e+04,7.885380790478458266e+02,1.125688004535146774e+03,6.370970719803930479e+03,4.136982639714622110e+02,7.021823219137935723e+01,5.126122175980980700e+01,5.753061224489798775e+01,2.053254437869822535e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.063137755102041027e+01,1.579338715878508026e+02,9.525854365414809877e+01,5.783813443072713767e+01,1.311385459533607634e+00,6.617283950617284027e+00,1.555555555555555580e+00,0.000000000000000000e+00,1.698216735253772702e+00,4.848484848484848442e+01,3.102393185505683348e+01,2.403640149937531305e+02,6.732258064516129537e+01,3.640443213296401126e+01,1.227282714843750000e+02,1.499722991689751161e+01,4.013655777405203935e+02,3.553993055555556424e+01,7.075484764542937732e+00,4.166666666666666852e-01,1.236363636363636331e+01,1.840830449826989934e+01,9.728749999999999432e+01,0.000000000000000000e+00,2.984126984126984183e+00,5.802469135802470479e-01,8.197224251278306895e+00
5.266535240912830886e+02,3.302593652441367340e+03,6.870127329705220291e+03,2.931966268134727329e+02,2.151622643160363077e+05,7.169833047408068524e+03,4.430588546810138723e+03,0.000000000000000000e+00,2.153079145912417735e+05,5.606141783120447508e+04,5.194913725988868828e+04,4.916505966802722105e+04,7.462207068014574361e+03,4.211398031939820186e+01,1.081227595943593087e+02,6.758246120568180686e+02,1.664663487341349173e+04,3.212996518106603253e+04,3.973148953336414706e+04,5.832508880790109833e+04,3.639585366805453305e+03,8.063509518041503270e+02,6.007340031975023749e+02,3.872948236294998878e+02,8.749747838905780100e+02,1.220948583209552889e+05,4.454516102040817350e+04,2.618727521904760579e+04,7.013698089485843639e+02,1.814767937315907602e+02,1.047139793857650830e+03,4.336048521449384907e+02,5.438739950658805355e+03,4.296032002795010953e+02,2.035676444468876298e+03,8.852253765045030377e+03,2.085074524207158788e+02,4.350468700180671249e+02,5.924381035116432770e+01,4.795998768851951866e+01,9.894561898773219582e+03,1.668733714285710221e+03,2.582024191937860815e+04,4.492059948979589024e+01,2.189972314783517504e+03,4.558243759934266564e+03,8.536919988102321213e+02,6.016846811488720123e+05,1.787130545847746180e+04,1.878566037326387459e+03,1.738934703484551981e+06,5.411790120289061633e+03,4.745278184473801230e+04,6.742135858384998573e+04,1.327881440886151950e+03,2.844536589838022564e+02,2.008215326947105339e+01,3.929328843292351792e+01,4.551812981397227276e+01,3.378285866382757945e+02,1.581744966442952887e+02,4.172489103006244477e+03,9.869381052139513486e+03,6.488358780549246774e+01,2.818208040382186041e+01,1.059345592212006437e+02,1.193571495899708346e+01,9.652069826761606919e+01,9.405631678252719894e+02,3.040019359999991480e+02,1.843969736331337970e+02,2.627090114464111821e+02,6.363830544677820455e+01,9.751385041551243305e+00,4.095126133786849323e+02,2.780157252676884582e+03,1.574302606826120154e+02,1.605250082116520787e+02,1.310760674898671709e+02,1.187255250978994958e+01,1.152343750000000000e+00,1.045917159763313720e+02,5.555555555555556246e+00,7.115913580246903791e+01,1.985279641033853579e+02,5.763574267575977501e+02
5.125782486318182691e+02,3.401940165778961500e+02,7.897308716012826153e+02,1.822663458341164869e+03,2.650935281008723177e+04,3.344430274703299233e+02,4.999992263049809117e+04,2.153079145912417735e+05,0.000000000000000000e+00,1.480368769914384575e+04,8.980147271531890510e+03,1.255393361742193811e+05,1.908146322585765301e+04,7.066595573333328275e+02,5.446924597816419009e+02,4.878877271494160937e+02,6.103058807603472087e+04,8.810118093145520834e+04,6.975330023475646158e+03,1.029765215289557455e+04,6.008592603140687061e+02,2.231940405843081408e+02,1.500467018698060429e+02,1.523239396171752276e+02,3.646891255933351204e+02,4.687369658631762286e+04,1.247618763451041377e+04,7.568225491124456312e+03,7.919452148437518701e+01,6.068414971464581953e+01,3.392554532399213372e+02,2.650335228053198762e+02,1.341568934559222498e+03,1.449785012610272133e+03,4.142070918367367085e+02,5.482996086437071426e+03,1.593030283112328107e+03,2.223494413102605733e+02,1.182381471123824639e+02,2.843279594236587400e+02,1.211185251700681874e+04,7.424799096109015863e+02,6.608620180211379193e+04,2.563484549638392878e+02,5.669117895091908110e+01,5.248728357011128764e+02,4.808829654310705415e+00,3.596457001965546169e+03,1.997442855597621019e+03,1.960401568415357758e+02,1.918454386303853244e+04,1.496617427410784103e+03,3.138170409906110763e+03,4.035920758738776840e+03,6.388181658322315570e+02,1.567820529179965376e+02,2.847954086512917726e+01,2.554748173779310960e+01,4.631109375000001194e+01,9.782330246913596739e+01,1.133971931387836563e+01,1.102635828809500254e+02,2.153103953102171602e+02,4.752123057202369161e+00,4.891609977324258551e+01,3.057888888888889412e+01,1.267056245434623030e+01,2.943461795500109091e+01,1.829261881510416572e+02,7.171079119571686533e+01,2.710990338164254254e+01,2.224176575505350968e+02,1.953173777315295112e+01,2.705442176870748838e+01,2.026601829002757711e+02,1.519754177777779660e+03,1.406937869822485538e+02,2.848007330246913398e+02,1.053395061728394744e+01,1.427514792899408524e+00,1.102040816326530281e+00,6.400000000000000133e-01,0.000000000000000000e+00,1.101913831360947604e+01,3.281318232833377380e+01,1.803866466858962667e+02
4.055363321799307919e+00,3.532569356773135496e+02,3.165842536164973922e+02,2.721811224489799130e+01,2.599491899404393735e+03,2.170475260416666785e+01,3.051249999999999929e+01,5.606141783120447508e+04,1.480368769914384575e+04,0.000000000000000000e+00,2.037694111970591257e+04,5.821991445335336721e+03,7.580841783122695006e+02,1.529161712247325156e+01,1.109437500000001897e+01,1.473263905325446501e+02,2.389951515797333315e+01,5.826538408304490986e+02,2.235672140318156949e+02,1.035186756198348576e+03,1.078388333537578632e+02,7.523928669410148018e+01,3.455154320987655865e+02,5.068639053254439375e+01,1.505306122448978670e+02,4.357333738729876131e+03,8.202926193224759572e+02,7.632603268143983541e+02,3.228850156087409573e+01,8.500000000000000000e+00,6.591715976331362192e+00,1.543209876543209624e+00,2.582418730367444368e+02,9.183673469387753086e-01,2.142534205829864646e+01,2.807812358533270753e+02,1.239317595715136378e+01,5.833333333333333703e-01,1.875000000000000000e-01,2.222222222222222099e-01,1.195774720321744269e+02,1.089962207105063641e+02,1.778334124675335261e+03,0.000000000000000000e+00,1.377871730073082119e+02,2.243162144102063280e+02,4.262750000000000483e+01,4.673910715416468520e+03,7.929595428571427647e+02,2.481604711289858642e+03,7.375840603388582531e+04,2.256368383936525788e+03,1.353168097937832135e+04,1.748927962920721620e+04,5.719551015010239325e+02,2.466395926262387661e+02,2.352378392905133708e+01,2.678395061728395277e+01,6.005177514792903537e+01,2.659675500270412840e+02,7.152343750000000000e+00,2.570424826561627469e+02,1.160029170606529306e+03,2.015495562130177731e+01,1.515918367346938744e+01,1.092249527410207932e+01,2.688959999999999440e+01,6.601922337562474752e+01,1.714901844140391631e+02,6.657958984375000000e+00,1.116835217132659608e+01,8.266666666666667718e-01,8.500000000000000000e+00,6.555555555555554470e+00,5.107142857142856940e+01,1.426143633924158678e+02,4.358055555555554861e+02,4.446913580246913966e+01,6.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.070783999999999452e+02,1.587204826199370018e+02,2.253938629270317335e+02
