0,0.00999720357941834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609619686800895,0,0,0.09375,0,0,0,0,0.120875279642058,0,0.0329977628635347,0,0,0,0,0.0239093959731544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214065995525727,0,0,0,0,0,0,0,0.195609619686801,0,0.00314597315436242,0,0,0,0,0.106403803131991,0,0,0,0.134927293064877,0,0.00335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0602227951549351,0,0,0.130466507758914,0,0,0,0,0,0,0,0,0,0.147005886072871,0,0,0,0.0353164372233302,0,0,0,0,0,0.109257187332782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588607287055504,0,0,0,0,0,0.0319112710998687,0,0,0,0,0,0.00262684243809894,0,0,0,0,0,0,0,0,0,0,0,0,0.0454832903633799,0,0,0,0.139028068297903,0,0,0.224497737996789,0.0510288466215888,0,0,0.0172690567689838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0348908296943231,0,0,0,0,0,0,0,0.0305240174672489,0,0,0,0,0,0,0,0,0.127117903930131,0,0,0.000436681222707424,0,0,0,0,0,0,0,0,0,0,0,0.353886462882096,0,0,0,0,0,0,0,0,0.0140174672489083,0,0,0,0,0,0.00104803493449782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105676855895197,0,0,0,0.397248908296943,0,0,0,0,0.0117467248908297,0,0.0185152838427948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491162790697674,0,0,0,0,0,0,0,0,0,0,0,0.00488372093023256,0,0,0,0,0,0,0.0832558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17093023255814,0,0,0,0,0,0,0,0.198837209302326,0.0509302325581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580185317177477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301496792587313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515561891185555,0.0667617011166548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.147774610830958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452093839070379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288971716728788,0,0,0.00723525542644157,0,0,0,0,0,0,0,0,0,0,0,0.103924577943433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632575757575758,0.139204545454545,0,0,0.0850378787878788,0,0,0,0,0,0,0.00246212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700757575757576,0,0,0,0,0,0,0.256628787878788,0,0,0,0,0,0,0,0.116098484848485,0.0863636363636364,0,0,0.180871212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29359031824294,0,0,0,0,0,0,0,0.0528910802330793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145674585387719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964813984760197,0,0.00448229493500672,0,0,0,0.254706409681757,0,0,0.283281039892425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.290569858258606,0,0,0,0,0,0,0,0,0,0,0,0,0.496384148105294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734741105004339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139571883135667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.77990603541742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22009396458258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.535203811540498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126257278983589,0.00741132874536792,0.131021704605611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142403388035998,0,0,0,0,0,0,0,0,0,0,0,0,0.0577024880889359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00520833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0.0828993055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560329861111111,0,0,0,0,0,0,0,0,0,0,0,0,0.2578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
