0,0,0.0630592841163311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110458612975392,0,0,0,0.000209731543624161,0.000139821029082774,0,0,0.108151565995526,0.318722035794183,0.259298098434004,0.236437360178971,0,0,0,0,0,0,0,0,0,0.00293624161073826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00588607287055504,0,0,0,0,0,0,0,0,0,0,0,0,0.0465534854307535,0,0,0,0,0,0,0.00223768059541762,0,0,0,0,0,0,0,0,0.0111884029770881,0,0,0,0,0,0,0.0905287736537432,0.11300287006859,0.146957240842535,0.0431969645376271,0.0594931166999076,0.269981028360169,0.209660942744564,0,0,0,0,0,0,0,0.00131342121904947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.380917030567686,0,0,0,0,0,0,0,0,0,0,0,0,0.0141484716157205,0,0,0,0,0,0,0,0,0.00698689956331878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225021834061135,0.223100436681223,0.144978165938865,0,0,0.0048471615720524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0255813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937441860465116,0,0,0,0,0,0,0,0,0,0,0.0351162790697674,0,0,0,0.00186046511627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339748158707531,0,0,0,0,0,0,0,0,0.286528866714184,0.000593965312425754,0.56711808030411,0,0,0,0,0,0,0,0,0,0,0,0,0.0611784271798527,0.0289855072463768,0.0216203373722975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314843236132427,0.123218592413944,0,0,0,0,0,0,0,0,0.489366367024775,0.0638017978513484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877000657750493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410984848484848,0,0,0,0,0,0.189393939393939,0,0,0,0,0.467613636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236742424242424,0,0.220643939393939,0,0,0,0.0191287878787879,0.0318181818181818,0.00662878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00056028686687584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054683998207082,0,0,0,0,0,0,0,0.000224114746750336,0.0101972209771403,0,0,0,0,0,0,0,0,0,0,0.0532272523532048,0.0716046615867324,0.809502465262214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234307202776974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156204801851316,0,0,0.0018079259473532,0.387402371998843,0.423633207983801,0.123951402950535,0.00969048307781313,0,0,0,0,0,0,0,0.0144634075788256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137332851463679,0,0,0.68341163715215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216841344416335,0,0,0,0,0,0,0,0,0,0,0,0.281170943259848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162019593067069,0.0640542577241899,0,0,0.919743782969103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399098647971958,0.597396094141212,0,0,0.00350525788683025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
